N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.01,0.11,-0.01,0.12,0.72,0.00,0.05,0.01,0.10,-0.02,N/A,N/A,1,0.01,0.04,0.67,0.34,0.02,0.08,N/A,-0.04,N/A,0.02,0.03,0.00,-0.04,0.06,0.05,-0.01,-0.01,0.04,0.72,N/A,N/A,-0.03,0.02,0.03,0.01,0.26,0.04,0.01,0.03,0.02,0.02,-0.07,0.00,0.05,0.01,0.03,0.01,0.01,N/A,0.02,-0.00,0.03,0.03,0.01,-0.02,0.01,N/A,0.07,N/A,0.06,0.04,0.01,-0.01,-0.01,0.03,0.05,0.01
0.04,-0.03,0.00,-0.05,0.04,-0.02,0.01,0.07,0.03,0.01,-0.01,N/A,N/A,0.01,1,0.01,-0.02,0.02,0.03,0.08,N/A,0.09,N/A,0.02,0.08,0.05,-0.06,-0.01,-0.00,-0.04,0.01,0.00,0.00,N/A,N/A,0.02,0.01,0.07,0.06,0.09,0.08,0.03,0.05,0.04,0.04,0.10,-0.01,0.01,0.02,-0.04,0.03,0.01,N/A,0.02,-0.03,-0.04,0.03,0.04,-0.02,0.01,N/A,0.00,N/A,0.05,0.02,0.00,-0.02,-0.02,0.05,0.01,-0.04
0.01,0.11,0.04,0.07,0.08,0.08,0.01,0.05,0.04,0.03,0.06,N/A,N/A,0.04,0.01,1,0.15,0.01,-0.00,0.04,N/A,-0.04,N/A,0.01,0.20,0.04,0.19,0.16,0.03,-0.01,-0.14,0.02,0.09,N/A,N/A,0.21,-0.00,0.04,0.03,-0.03,0.05,0.02,0.11,-0.00,-0.00,0.01,0.00,0.01,0.05,0.03,0.01,0.03,N/A,0.01,0.00,0.03,0.02,0.01,-0.01,0.03,N/A,0.15,N/A,0.06,0.04,0.02,0.03,-0.04,0.00,0.02,0.03
0.10,0.01,0.13,-0.02,0.13,0.84,0.05,0.06,0.02,0.02,0.01,N/A,N/A,0.67,-0.02,0.15,1,0.36,0.00,0.11,N/A,-0.06,N/A,0.00,0.11,0.04,0.08,0.06,0.03,-0.05,-0.02,0.05,0.78,N/A,N/A,0.04,0.06,0.02,0.03,0.36,0.08,0.04,0.02,0.04,0.01,0.08,-0.05,0.04,0.03,-0.07,-0.00,0.03,N/A,0.00,0.01,-0.07,0.02,-0.00,-0.02,0.03,N/A,0.03,N/A,0.04,-0.02,0.01,-0.01,-0.03,-0.01,0.02,-0.04
0.20,-0.02,0.04,0.10,0.15,0.41,0.04,0.18,0.09,0.06,0.02,N/A,N/A,0.34,0.02,0.01,0.36,1,0.10,0.19,N/A,-0.04,N/A,0.12,0.19,0.06,-0.01,0.01,0.15,-0.06,0.01,0.16,0.35,N/A,N/A,-0.08,0.03,0.08,0.08,0.12,0.18,0.04,0.05,0.06,0.12,0.02,0.05,0.19,0.28,-0.02,0.07,0.09,N/A,0.12,-0.01,-0.02,0.12,0.10,0.04,0.09,N/A,0.02,N/A,0.17,0.12,-0.00,0.01,-0.02,0.12,0.19,-0.02
0.48,0.01,0.06,0.16,0.22,0.01,0.03,0.66,0.80,0.12,0.06,N/A,N/A,0.02,0.03,-0.00,0.00,0.10,1,0.29,N/A,0.05,N/A,0.76,0.09,0.77,0.07,-0.08,0.74,0.02,0.04,0.75,0.05,N/A,N/A,-0.03,0.11,0.21,0.82,0.02,0.64,0.78,-0.01,0.79,0.77,0.08,0.08,0.65,0.35,0.02,0.82,0.79,N/A,0.78,0.00,0.02,0.76,0.84,-0.01,0.79,N/A,0.06,N/A,0.73,0.74,0.03,-0.01,0.05,0.79,0.67,-0.01
0.68,0.13,0.13,0.10,0.64,0.13,0.16,0.39,0.28,0.45,0.10,N/A,N/A,0.08,0.08,0.04,0.11,0.19,0.29,1,N/A,0.10,N/A,0.21,0.47,0.30,0.13,0.08,0.34,0.05,0.10,0.32,0.11,N/A,N/A,0.07,0.13,0.15,0.27,0.17,0.37,0.32,0.08,0.28,0.24,0.20,0.07,0.48,0.26,0.05,0.32,0.27,N/A,0.23,0.17,0.05,0.22,0.24,0.12,0.27,N/A,0.09,N/A,0.63,0.25,0.12,0.07,0.08,0.22,0.48,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.17,0.13,-0.09,0.20,-0.05,-0.03,0.01,0.09,0.08,0.05,N/A,N/A,-0.04,0.09,-0.04,-0.06,-0.04,0.05,0.10,N/A,1,N/A,0.04,0.15,0.14,-0.01,0.02,0.01,0.01,0.18,0.02,-0.06,N/A,N/A,-0.10,-0.06,-0.02,0.12,0.00,0.02,0.13,-0.02,0.10,0.04,-0.03,0.04,0.06,-0.07,0.02,0.09,0.05,N/A,0.04,0.02,0.02,0.04,0.05,-0.02,0.05,N/A,0.05,N/A,0.06,0.02,0.09,-0.04,0.11,0.05,0.05,-0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.47,0.06,0.05,0.12,0.12,-0.02,0.05,0.69,0.87,0.04,-0.04,N/A,N/A,0.02,0.02,0.01,0.00,0.12,0.76,0.21,N/A,0.04,N/A,1,0.03,0.77,0.09,-0.01,0.75,0.01,-0.05,0.75,0.02,N/A,N/A,-0.01,0.14,0.25,0.87,0.02,0.66,0.77,-0.01,0.85,0.94,0.08,0.06,0.68,0.38,0.05,0.81,0.90,N/A,0.95,-0.02,0.05,0.95,0.88,-0.00,0.90,N/A,0.06,N/A,0.81,0.90,0.03,-0.01,0.02,0.92,0.71,0.01
0.34,0.07,0.10,0.03,0.36,0.14,0.07,0.14,0.11,0.22,0.00,N/A,N/A,0.03,0.08,0.20,0.11,0.19,0.09,0.47,N/A,0.15,N/A,0.03,1,0.11,-0.00,0.01,0.10,0.01,-0.00,0.10,0.06,N/A,N/A,0.06,0.07,0.04,0.06,0.00,0.14,0.12,0.02,0.07,0.03,0.14,0.04,0.23,0.14,-0.03,0.10,0.09,N/A,0.03,0.07,-0.03,0.04,0.04,0.03,0.09,N/A,0.04,N/A,0.25,0.05,0.10,0.13,-0.03,0.04,0.22,0.04
0.53,0.10,0.08,0.11,0.21,0.02,0.06,0.68,0.94,0.18,0.01,N/A,N/A,0.00,0.05,0.04,0.04,0.06,0.77,0.30,N/A,0.14,N/A,0.77,0.11,1,0.08,0.01,0.73,0.03,0.16,0.72,0.03,N/A,N/A,0.00,0.08,0.28,0.95,0.03,0.64,0.90,0.02,0.78,0.78,0.13,0.07,0.62,0.34,0.03,0.80,0.80,N/A,0.76,0.02,0.03,0.74,0.78,-0.00,0.80,N/A,0.07,N/A,0.74,0.76,0.03,-0.02,0.07,0.77,0.66,-0.01
0.12,0.36,0.15,0.34,0.17,-0.04,0.04,0.09,0.10,0.00,0.01,N/A,N/A,-0.04,-0.06,0.19,0.08,-0.01,0.07,0.13,N/A,-0.01,N/A,0.09,-0.00,0.08,1,0.14,0.08,-0.02,-0.07,0.09,0.05,N/A,N/A,0.05,0.10,-0.07,0.06,0.03,0.10,0.12,0.03,0.10,0.07,-0.01,-0.02,0.14,0.02,-0.01,0.09,0.09,N/A,0.09,0.04,-0.01,0.05,0.05,0.03,0.09,N/A,0.23,N/A,0.11,0.06,0.03,-0.04,0.02,0.04,0.13,0.02
0.04,0.25,0.09,0.13,0.04,0.01,0.02,0.00,0.03,0.05,0.02,N/A,N/A,0.06,-0.01,0.16,0.06,0.01,-0.08,0.08,N/A,0.02,N/A,-0.01,0.01,0.01,0.14,1,-0.00,-0.02,-0.00,-0.03,0.06,N/A,N/A,0.06,-0.05,0.04,-0.02,0.03,-0.02,0.02,0.14,-0.01,-0.01,0.06,0.06,0.00,0.01,0.01,-0.02,-0.01,N/A,-0.01,-0.01,0.01,0.02,0.03,0.01,-0.01,N/A,0.07,N/A,0.06,0.03,-0.04,-0.04,0.08,0.01,0.02,0.06
0.55,0.06,0.05,0.11,0.23,0.04,0.07,0.72,0.77,0.13,-0.02,N/A,N/A,0.05,-0.00,0.03,0.03,0.15,0.74,0.34,N/A,0.01,N/A,0.75,0.10,0.73,0.08,-0.00,1,-0.00,0.02,0.97,0.08,N/A,N/A,0.03,0.09,0.27,0.77,0.03,0.64,0.75,-0.03,0.76,0.77,0.10,0.07,0.63,0.40,0.05,0.79,0.79,N/A,0.76,0.03,0.05,0.74,0.73,-0.00,0.79,N/A,0.07,N/A,0.81,0.84,0.02,-0.01,0.06,0.77,0.72,0.01
0.05,-0.01,0.04,-0.07,0.00,-0.02,0.03,-0.01,0.04,0.09,0.08,N/A,N/A,-0.01,-0.04,-0.01,-0.05,-0.06,0.02,0.05,N/A,0.01,N/A,0.01,0.01,0.03,-0.02,-0.02,-0.00,1,0.05,-0.02,-0.04,N/A,N/A,0.03,-0.01,0.01,0.01,-0.03,-0.02,0.05,-0.04,0.03,0.04,0.05,0.02,0.04,0.02,0.23,0.02,-0.03,N/A,0.00,-0.01,0.23,0.02,0.01,-0.01,-0.03,N/A,0.03,N/A,0.05,0.03,0.41,-0.04,0.18,-0.00,0.05,0.02
0.08,-0.03,-0.02,0.12,0.00,-0.00,0.05,0.08,0.08,0.15,0.03,N/A,N/A,-0.01,0.01,-0.14,-0.02,0.01,0.04,0.10,N/A,0.18,N/A,-0.05,-0.00,0.16,-0.07,-0.00,0.02,0.05,1,0.02,0.01,N/A,N/A,0.05,-0.04,0.01,0.09,0.04,0.08,0.10,0.06,-0.00,0.03,0.02,0.01,-0.02,0.06,0.06,0.05,-0.02,N/A,-0.05,0.02,0.06,-0.06,0.08,0.03,-0.02,N/A,0.07,N/A,0.01,-0.03,0.04,-0.03,0.13,-0.05,-0.01,-0.01
0.51,0.03,0.04,0.12,0.23,0.04,0.07,0.68,0.75,0.11,-0.02,N/A,N/A,0.04,0.00,0.02,0.05,0.16,0.75,0.32,N/A,0.02,N/A,0.75,0.10,0.72,0.09,-0.03,0.97,-0.02,0.02,1,0.07,N/A,N/A,0.00,0.11,0.22,0.77,0.05,0.65,0.74,-0.02,0.76,0.75,0.10,0.09,0.64,0.36,0.03,0.80,0.80,N/A,0.75,0.04,0.03,0.75,0.71,-0.01,0.80,N/A,0.07,N/A,0.74,0.75,0.02,-0.00,0.02,0.75,0.67,0.03
0.10,0.05,0.14,0.08,0.13,0.82,0.04,0.06,0.03,0.05,0.01,N/A,N/A,0.72,0.00,0.09,0.78,0.35,0.05,0.11,N/A,-0.06,N/A,0.02,0.06,0.03,0.05,0.06,0.08,-0.04,0.01,0.07,1,N/A,N/A,0.07,0.04,0.03,0.03,0.22,0.05,0.04,0.00,0.04,0.02,-0.00,0.01,0.08,0.07,-0.02,0.01,0.03,N/A,0.02,0.02,-0.02,0.02,0.05,-0.04,0.03,N/A,0.09,N/A,0.10,0.05,0.03,0.01,0.01,0.03,0.09,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,-0.01,-0.00,-0.03,0.03,-0.00,0.01,-0.01,-0.01,0.02,-0.01,N/A,N/A,-0.03,0.02,0.21,0.04,-0.08,-0.03,0.07,N/A,-0.10,N/A,-0.01,0.06,0.00,0.05,0.06,0.03,0.03,0.05,0.00,0.07,N/A,N/A,1,0.00,0.05,-0.00,0.00,-0.03,-0.01,-0.09,-0.01,-0.02,-0.04,-0.05,0.03,0.04,0.03,-0.01,0.00,N/A,-0.04,0.03,0.03,-0.01,0.01,0.03,0.00,N/A,0.09,N/A,0.05,0.02,0.00,-0.00,0.08,-0.01,0.05,-0.02
0.11,0.10,0.05,0.11,0.14,0.03,0.00,0.05,0.11,-0.00,0.01,N/A,N/A,0.02,0.01,-0.00,0.06,0.03,0.11,0.13,N/A,-0.06,N/A,0.14,0.07,0.08,0.10,-0.05,0.09,-0.01,-0.04,0.11,0.04,N/A,N/A,0.00,1,0.07,0.11,0.04,0.06,0.12,0.00,0.15,0.14,0.10,-0.02,0.13,0.11,0.09,0.10,0.16,N/A,0.15,-0.01,0.09,0.16,0.10,-0.02,0.16,N/A,0.11,N/A,0.15,0.10,0.18,0.43,0.01,0.13,0.10,0.19
0.28,-0.03,0.05,-0.00,0.14,0.02,0.00,0.20,0.30,0.05,0.01,N/A,N/A,0.03,0.07,0.04,0.02,0.08,0.21,0.15,N/A,-0.02,N/A,0.25,0.04,0.28,-0.07,0.04,0.27,0.01,0.01,0.22,0.03,N/A,N/A,0.05,0.07,1,0.27,0.01,0.14,0.25,-0.02,0.22,0.29,0.13,-0.02,0.15,0.28,0.05,0.24,0.23,N/A,0.27,0.00,0.05,0.26,0.24,-0.04,0.23,N/A,-0.03,N/A,0.32,0.32,0.02,-0.03,-0.03,0.28,0.21,-0.01
0.50,0.06,0.07,0.10,0.19,0.01,0.06,0.70,0.90,0.12,-0.01,N/A,N/A,0.01,0.06,0.03,0.03,0.08,0.82,0.27,N/A,0.12,N/A,0.87,0.06,0.95,0.06,-0.02,0.77,0.01,0.09,0.77,0.03,N/A,N/A,-0.00,0.11,0.27,1,0.04,0.67,0.85,-0.00,0.85,0.86,0.12,0.08,0.65,0.37,0.03,0.84,0.87,N/A,0.87,0.01,0.03,0.85,0.85,0.00,0.87,N/A,0.06,N/A,0.78,0.83,0.01,-0.02,0.05,0.86,0.68,0.00
0.10,0.08,0.18,0.11,0.16,0.35,0.13,0.02,0.03,0.04,-0.00,N/A,N/A,0.26,0.09,-0.03,0.36,0.12,0.02,0.17,N/A,0.00,N/A,0.02,0.00,0.03,0.03,0.03,0.03,-0.03,0.04,0.05,0.22,N/A,N/A,0.00,0.04,0.01,0.04,1,0.04,0.03,0.11,0.03,0.02,0.04,0.01,0.14,0.03,0.04,0.04,0.03,N/A,0.03,-0.01,0.04,0.04,0.03,0.04,0.03,N/A,0.05,N/A,0.08,0.00,0.05,-0.00,-0.02,0.02,0.11,-0.02
0.46,0.01,0.08,0.22,0.25,0.07,0.13,0.97,0.64,0.13,-0.03,N/A,N/A,0.04,0.08,0.05,0.08,0.18,0.64,0.37,N/A,0.02,N/A,0.66,0.14,0.64,0.10,-0.02,0.64,-0.02,0.08,0.65,0.05,N/A,N/A,-0.03,0.06,0.14,0.67,0.04,1,0.63,-0.02,0.64,0.65,0.08,0.09,0.56,0.34,0.05,0.67,0.68,N/A,0.65,0.02,0.05,0.63,0.60,0.01,0.68,N/A,0.08,N/A,0.65,0.61,0.04,0.03,0.01,0.62,0.58,0.03
0.53,0.12,0.07,0.18,0.23,0.03,0.04,0.68,0.91,0.15,0.01,N/A,N/A,0.01,0.03,0.02,0.04,0.04,0.78,0.32,N/A,0.13,N/A,0.77,0.12,0.90,0.12,0.02,0.75,0.05,0.10,0.74,0.04,N/A,N/A,-0.01,0.12,0.25,0.85,0.03,0.63,1,0.02,0.93,0.79,0.16,0.04,0.63,0.33,0.04,0.82,0.82,N/A,0.77,0.02,0.04,0.76,0.76,-0.02,0.82,N/A,0.09,N/A,0.76,0.77,0.03,0.03,0.08,0.77,0.67,0.00
0.00,0.08,0.01,0.05,0.03,-0.02,0.00,-0.03,0.02,0.04,0.03,N/A,N/A,0.03,0.05,0.11,0.02,0.05,-0.01,0.08,N/A,-0.02,N/A,-0.01,0.02,0.02,0.03,0.14,-0.03,-0.04,0.06,-0.02,0.00,N/A,N/A,-0.09,0.00,-0.02,-0.00,0.11,-0.02,0.02,1,-0.00,-0.02,0.09,0.01,0.02,-0.04,-0.06,-0.02,-0.01,N/A,-0.01,0.02,-0.06,0.02,-0.00,0.09,-0.01,N/A,-0.00,N/A,0.01,-0.03,0.04,0.01,0.01,0.00,0.01,0.00
0.48,0.08,0.05,0.18,0.20,0.02,0.03,0.67,0.83,0.09,-0.01,N/A,N/A,0.02,0.04,-0.00,0.04,0.06,0.79,0.28,N/A,0.10,N/A,0.85,0.07,0.78,0.10,-0.01,0.76,0.03,-0.00,0.76,0.04,N/A,N/A,-0.01,0.15,0.22,0.85,0.03,0.64,0.93,-0.00,1,0.83,0.14,0.04,0.64,0.34,0.04,0.83,0.86,N/A,0.85,0.01,0.04,0.84,0.79,-0.02,0.86,N/A,0.08,N/A,0.77,0.82,0.01,0.04,0.06,0.83,0.67,0.01
0.54,0.06,0.07,0.13,0.15,-0.01,0.05,0.69,0.89,0.08,-0.02,N/A,N/A,0.02,0.04,-0.00,0.01,0.12,0.77,0.24,N/A,0.04,N/A,0.94,0.03,0.78,0.07,-0.01,0.77,0.04,0.03,0.75,0.02,N/A,N/A,-0.02,0.14,0.29,0.86,0.02,0.65,0.79,-0.02,0.83,1,0.11,0.05,0.69,0.37,0.06,0.80,0.89,N/A,0.93,-0.00,0.06,0.93,0.87,-0.02,0.89,N/A,0.02,N/A,0.83,0.91,0.06,-0.02,0.01,0.91,0.73,0.00
0.11,0.02,0.04,0.00,0.14,0.03,-0.01,0.09,0.12,0.04,0.13,N/A,N/A,-0.07,0.10,0.01,0.08,0.02,0.08,0.20,N/A,-0.03,N/A,0.08,0.14,0.13,-0.01,0.06,0.10,0.05,0.02,0.10,-0.00,N/A,N/A,-0.04,0.10,0.13,0.12,0.04,0.08,0.16,0.09,0.14,0.11,1,0.03,0.07,0.25,-0.03,0.11,0.07,N/A,0.07,0.04,-0.03,0.13,0.07,0.01,0.07,N/A,-0.02,N/A,0.15,0.10,0.02,0.04,0.09,0.09,0.08,0.07
0.03,-0.00,-0.06,0.03,0.01,0.01,0.03,0.08,0.06,0.07,0.09,N/A,N/A,0.00,-0.01,0.00,-0.05,0.05,0.08,0.07,N/A,0.04,N/A,0.06,0.04,0.07,-0.02,0.06,0.07,0.02,0.01,0.09,0.01,N/A,N/A,-0.05,-0.02,-0.02,0.08,0.01,0.09,0.04,0.01,0.04,0.05,0.03,1,0.05,0.09,0.05,0.05,0.04,N/A,0.06,-0.02,0.05,0.05,0.06,-0.02,0.04,N/A,-0.02,N/A,0.06,0.05,0.01,0.03,0.01,0.05,0.04,0.65
0.56,0.10,0.13,0.16,0.36,0.04,0.09,0.58,0.68,0.20,-0.02,N/A,N/A,0.05,0.01,0.01,0.04,0.19,0.65,0.48,N/A,0.06,N/A,0.68,0.23,0.62,0.14,0.00,0.63,0.04,-0.02,0.64,0.08,N/A,N/A,0.03,0.13,0.15,0.65,0.14,0.56,0.63,0.02,0.64,0.69,0.07,0.05,1,0.34,-0.00,0.61,0.70,N/A,0.69,0.05,-0.00,0.67,0.66,0.05,0.70,N/A,0.13,N/A,0.74,0.66,0.10,0.08,0.01,0.65,0.97,0.03
