0.72,N/A,0.17,0.58,0.08,0.03,0.50,0.61,0.69,N/A,0.68,N/A,0.16,1,0.18,0.08,0.64,0.51,0.10,0.04,0.19,0.65,0.19,0.21,0.09,0.08,0.08,0.40,0.54,0.77,0.32,0.23,0.05,N/A,0.08,0.02,0.64,N/A,N/A,0.51,0.04,0.58,0.41,0.05,0.46,0.12
0.15,N/A,-0.01,0.13,-0.01,0.05,0.14,0.18,0.15,N/A,0.16,N/A,0.02,0.18,1,-0.02,0.15,0.09,-0.05,-0.02,0.08,0.12,0.15,0.01,-0.03,-0.02,-0.02,0.14,0.10,0.14,0.12,0.10,0.06,N/A,-0.02,-0.01,0.14,N/A,N/A,0.10,0.01,0.12,0.06,0.04,0.18,0.14
0.07,N/A,-0.03,0.04,0.94,0.00,0.04,0.05,0.07,N/A,0.13,N/A,0.03,0.08,-0.02,1,0.09,0.09,-0.02,0.86,0.07,0.45,0.09,0.07,0.85,0.99,1.00,0.53,0.74,0.03,-0.01,0.05,-0.04,N/A,1.00,0.03,0.09,N/A,N/A,0.37,0.09,0.06,0.04,0.00,0.05,0.03
0.61,N/A,0.09,0.64,0.10,0.45,0.62,0.60,0.68,N/A,0.74,N/A,0.42,0.64,0.15,0.09,1,0.56,0.14,0.08,0.09,0.68,0.19,0.17,0.18,0.10,0.09,0.44,0.61,0.55,0.43,0.33,0.10,N/A,0.09,0.05,0.69,N/A,N/A,0.58,0.07,0.62,0.42,0.09,0.44,0.13
0.52,N/A,0.07,0.55,0.09,0.13,0.37,0.51,0.58,N/A,0.64,N/A,0.05,0.51,0.09,0.09,0.56,1,0.12,0.09,0.05,0.56,0.20,0.18,0.09,0.10,0.09,0.39,0.46,0.49,0.23,0.22,0.07,N/A,0.09,0.04,0.58,N/A,N/A,0.50,0.01,0.51,0.34,0.05,0.42,0.07
0.10,N/A,-0.02,0.03,-0.03,0.16,0.21,0.04,0.03,N/A,0.06,N/A,-0.05,0.10,-0.05,-0.02,0.14,0.12,1,-0.03,0.01,0.01,0.09,-0.04,0.01,-0.02,-0.02,0.09,0.04,0.02,0.04,-0.02,0.04,N/A,-0.02,-0.01,0.04,N/A,N/A,0.02,-0.06,0.03,0.10,0.01,0.01,0.04
0.04,N/A,-0.03,0.04,0.87,0.01,0.03,0.04,0.06,N/A,0.10,N/A,0.03,0.04,-0.02,0.86,0.08,0.09,-0.03,1,0.03,0.42,0.06,0.03,0.73,0.85,0.86,0.52,0.65,0.03,-0.00,0.07,-0.04,N/A,0.86,0.01,0.08,N/A,N/A,0.34,0.08,0.05,0.03,-0.01,0.03,0.00
0.13,N/A,0.08,0.05,0.06,-0.02,0.10,0.18,0.16,N/A,0.14,N/A,0.00,0.19,0.08,0.07,0.09,0.05,0.01,0.03,1,0.12,0.08,0.07,0.04,0.07,0.07,0.03,0.13,0.12,0.01,-0.04,0.11,N/A,0.07,0.02,0.08,N/A,N/A,0.10,-0.01,0.09,0.04,-0.08,0.22,0.02
0.62,N/A,0.17,0.65,0.49,0.06,0.47,0.63,0.78,N/A,0.83,N/A,0.16,0.65,0.12,0.45,0.68,0.56,0.01,0.42,0.12,1,0.17,0.30,0.42,0.46,0.45,0.66,0.79,0.59,0.33,0.31,0.03,N/A,0.45,0.08,0.70,N/A,N/A,0.79,0.06,0.74,0.40,0.02,0.48,0.16
0.14,N/A,-0.05,0.10,0.08,0.04,0.34,0.08,0.15,N/A,0.17,N/A,-0.04,0.19,0.15,0.09,0.19,0.20,0.09,0.06,0.08,0.17,1,0.02,0.07,0.09,0.09,0.20,0.20,0.11,0.09,0.09,-0.03,N/A,0.09,0.04,0.11,N/A,N/A,0.11,0.03,0.12,0.04,0.01,0.10,0.06
0.23,N/A,0.16,0.18,0.06,0.03,0.14,0.19,0.22,N/A,0.29,N/A,0.03,0.21,0.01,0.07,0.17,0.18,-0.04,0.03,0.07,0.30,0.02,1,0.04,0.07,0.07,0.19,0.17,0.18,0.09,0.09,-0.02,N/A,0.07,-0.03,0.17,N/A,N/A,0.27,-0.07,0.23,0.13,0.10,0.15,-0.03
0.06,N/A,-0.02,0.08,0.80,0.02,0.12,0.07,0.09,N/A,0.15,N/A,0.19,0.09,-0.03,0.85,0.18,0.09,0.01,0.73,0.04,0.42,0.07,0.04,1,0.87,0.85,0.47,0.65,0.05,0.02,0.04,-0.05,N/A,0.85,0.24,0.11,N/A,N/A,0.34,0.07,0.05,0.03,-0.01,0.06,0.32
0.07,N/A,-0.03,0.05,0.93,0.01,0.07,0.06,0.08,N/A,0.14,N/A,0.02,0.08,-0.02,0.99,0.10,0.10,-0.02,0.85,0.07,0.46,0.09,0.07,0.87,1,0.99,0.53,0.74,0.03,-0.00,0.06,-0.05,N/A,0.99,0.17,0.09,N/A,N/A,0.37,0.09,0.06,0.04,-0.00,0.10,0.11
0.07,N/A,-0.03,0.04,0.94,0.00,0.04,0.05,0.07,N/A,0.13,N/A,0.03,0.08,-0.02,1.00,0.09,0.09,-0.02,0.86,0.07,0.45,0.09,0.07,0.85,0.99,1,0.53,0.74,0.03,-0.01,0.05,-0.04,N/A,1.00,0.03,0.09,N/A,N/A,0.37,0.09,0.06,0.04,0.00,0.05,0.03
0.44,N/A,-0.00,0.46,0.55,0.05,0.36,0.42,0.48,N/A,0.54,N/A,0.01,0.40,0.14,0.53,0.44,0.39,0.09,0.52,0.03,0.66,0.20,0.19,0.47,0.53,0.53,1,0.68,0.40,0.24,0.19,0.02,N/A,0.53,0.05,0.49,N/A,N/A,0.53,0.05,0.39,0.31,0.04,0.28,0.16
0.50,N/A,0.04,0.45,0.71,0.20,0.43,0.46,0.54,N/A,0.61,N/A,0.07,0.54,0.10,0.74,0.61,0.46,0.04,0.65,0.13,0.79,0.20,0.17,0.65,0.74,0.74,0.68,1,0.44,0.27,0.22,0.02,N/A,0.74,0.06,0.55,N/A,N/A,0.66,0.14,0.51,0.33,0.04,0.37,0.12
0.63,N/A,0.24,0.84,0.04,-0.02,0.46,0.75,0.76,N/A,0.61,N/A,0.13,0.77,0.14,0.03,0.55,0.49,0.02,0.03,0.12,0.59,0.11,0.18,0.05,0.03,0.03,0.40,0.44,1,0.27,0.22,0.01,N/A,0.03,0.04,0.75,N/A,N/A,0.48,0.02,0.54,0.38,0.05,0.43,0.13
0.35,N/A,0.07,0.29,-0.01,0.19,0.40,0.30,0.38,N/A,0.37,N/A,0.07,0.32,0.12,-0.01,0.43,0.23,0.04,-0.00,0.01,0.33,0.09,0.09,0.02,-0.00,-0.01,0.24,0.27,0.27,1,0.16,0.06,N/A,-0.01,0.07,0.35,N/A,N/A,0.26,0.01,0.33,0.26,0.08,0.23,0.18
0.19,N/A,-0.01,0.27,0.07,0.05,0.26,0.27,0.25,N/A,0.27,N/A,0.15,0.23,0.10,0.05,0.33,0.22,-0.02,0.07,-0.04,0.31,0.09,0.09,0.04,0.06,0.05,0.19,0.22,0.22,0.16,1,-0.01,N/A,0.05,0.06,0.31,N/A,N/A,0.19,0.12,0.21,0.12,0.12,0.20,0.07
0.06,N/A,-0.05,0.04,-0.03,0.07,-0.02,0.05,0.15,N/A,0.12,N/A,0.00,0.05,0.06,-0.04,0.10,0.07,0.04,-0.04,0.11,0.03,-0.03,-0.02,-0.05,-0.05,-0.04,0.02,0.02,0.01,0.06,-0.01,1,N/A,-0.04,-0.06,0.13,N/A,N/A,0.03,-0.03,0.03,0.12,-0.01,0.04,-0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,N/A,-0.03,0.04,0.94,0.00,0.04,0.05,0.07,N/A,0.13,N/A,0.03,0.08,-0.02,1.00,0.09,0.09,-0.02,0.86,0.07,0.45,0.09,0.07,0.85,0.99,1.00,0.53,0.74,0.03,-0.01,0.05,-0.04,N/A,1,0.03,0.09,N/A,N/A,0.37,0.09,0.06,0.04,0.00,0.05,0.03
0.01,N/A,-0.02,0.02,0.03,0.08,0.20,0.06,0.06,N/A,0.10,N/A,-0.02,0.02,-0.01,0.03,0.05,0.04,-0.01,0.01,0.02,0.08,0.04,-0.03,0.24,0.17,0.03,0.05,0.06,0.04,0.07,0.06,-0.06,N/A,0.03,1,0.02,N/A,N/A,0.04,0.00,0.03,0.02,-0.04,0.40,0.55
0.65,N/A,0.21,0.85,0.10,0.04,0.49,0.75,0.80,N/A,0.75,N/A,0.12,0.64,0.14,0.09,0.69,0.58,0.04,0.08,0.08,0.70,0.11,0.17,0.11,0.09,0.09,0.49,0.55,0.75,0.35,0.31,0.13,N/A,0.09,0.02,1,N/A,N/A,0.61,0.08,0.66,0.47,0.04,0.48,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.53,N/A,0.14,0.58,0.39,0.04,0.40,0.52,0.69,N/A,0.74,N/A,0.10,0.51,0.10,0.37,0.58,0.50,0.02,0.34,0.10,0.79,0.11,0.27,0.34,0.37,0.37,0.53,0.66,0.48,0.26,0.19,0.03,N/A,0.37,0.04,0.61,N/A,N/A,1,0.02,0.86,0.37,0.02,0.39,0.09
0.05,N/A,-0.00,0.01,0.07,-0.02,0.04,0.00,0.03,N/A,0.08,N/A,0.07,0.04,0.01,0.09,0.07,0.01,-0.06,0.08,-0.01,0.06,0.03,-0.07,0.07,0.09,0.09,0.05,0.14,0.02,0.01,0.12,-0.03,N/A,0.09,0.00,0.08,N/A,N/A,0.02,1,0.01,0.06,-0.04,0.04,-0.00
0.58,N/A,0.16,0.62,0.06,0.04,0.45,0.57,0.72,N/A,0.77,N/A,0.06,0.58,0.12,0.06,0.62,0.51,0.03,0.05,0.09,0.74,0.12,0.23,0.05,0.06,0.06,0.39,0.51,0.54,0.33,0.21,0.03,N/A,0.06,0.03,0.66,N/A,N/A,0.86,0.01,1,0.41,0.02,0.43,0.11
0.83,N/A,-0.03,0.42,0.04,0.01,0.33,0.41,0.51,N/A,0.50,N/A,-0.04,0.41,0.06,0.04,0.42,0.34,0.10,0.03,0.04,0.40,0.04,0.13,0.03,0.04,0.04,0.31,0.33,0.38,0.26,0.12,0.12,N/A,0.04,0.02,0.47,N/A,N/A,0.37,0.06,0.41,1,0.14,0.28,0.07
0.12,N/A,0.00,0.05,-0.00,0.05,0.03,0.06,0.05,N/A,0.03,N/A,0.05,0.05,0.04,0.00,0.09,0.05,0.01,-0.01,-0.08,0.02,0.01,0.10,-0.01,-0.00,0.00,0.04,0.04,0.05,0.08,0.12,-0.01,N/A,0.00,-0.04,0.04,N/A,N/A,0.02,-0.04,0.02,0.14,1,0.02,-0.06
0.43,N/A,0.15,0.46,0.06,0.04,0.40,0.50,0.50,N/A,0.50,N/A,0.05,0.46,0.18,0.05,0.44,0.42,0.01,0.03,0.22,0.48,0.10,0.15,0.06,0.10,0.05,0.28,0.37,0.43,0.23,0.20,0.04,N/A,0.05,0.40,0.48,N/A,N/A,0.39,0.04,0.43,0.28,0.02,1,0.14
0.12,N/A,-0.00,0.13,0.04,0.07,0.29,0.18,0.15,N/A,0.19,N/A,-0.03,0.12,0.14,0.03,0.13,0.07,0.04,0.00,0.02,0.16,0.06,-0.03,0.32,0.11,0.03,0.16,0.12,0.13,0.18,0.07,-0.07,N/A,0.03,0.55,0.11,N/A,N/A,0.09,-0.00,0.11,0.07,-0.06,0.14,1
