0.15,0.30,0.18,0.22,0.12,0.05,0.33,0.73,0.33,0.27,0.38,0.27,0.13,0.63,0.40,0.31,0.13,0.20,0.20,0.24,0.28,0.30,0.23,0.26,0.15,0.18,0.13,0.39,0.30,1,0.09,0.29,0.02,0.25,0.25,0.23,0.04,0.56,0.19,0.18,0.22,0.23,0.15,0.24,0.24,0.16,0.29,0.34,0.33,0.30,0.28,0.22,0.12,0.32,0.20,0.38,0.18,0.46,0.35,0.27,0.43
-0.05,0.07,0.18,0.20,0.05,0.04,0.16,0.11,0.05,0.12,0.17,0.11,0.14,0.07,0.17,0.07,0.05,0.15,0.11,0.09,0.14,0.10,0.13,0.21,0.02,0.15,0.08,0.08,0.03,0.09,1,0.02,0.11,0.21,0.14,0.31,-0.06,0.08,0.06,0.19,0.07,0.11,0.06,0.10,0.14,0.10,0.13,0.08,0.11,0.09,0.16,0.04,0.17,0.12,0.11,0.12,0.09,0.08,0.13,0.15,0.09
0.09,0.45,0.15,0.27,0.26,0.04,0.35,0.26,0.46,0.34,0.21,0.61,0.10,0.30,0.35,0.57,0.26,0.22,0.51,0.21,0.25,0.25,0.22,0.19,0.14,0.15,0.22,0.28,0.45,0.29,0.02,1,0.07,0.41,0.44,0.31,0.07,0.20,0.14,0.26,0.39,0.24,0.13,0.50,0.26,0.10,0.25,0.24,0.39,0.34,0.47,0.39,0.14,0.28,0.21,0.37,0.25,0.46,0.37,0.23,0.47
0.09,0.02,0.16,0.09,0.05,0.02,0.10,0.12,0.15,0.18,0.02,0.06,0.09,0.13,0.18,0.03,0.05,0.16,0.09,0.17,0.12,0.08,0.12,0.17,0.05,0.10,0.01,0.12,0.09,0.02,0.11,0.07,1,0.11,0.13,0.11,0.26,0.19,0.06,0.20,0.06,0.09,0.05,0.08,0.15,0.14,0.10,0.05,0.03,0.13,0.05,0.07,0.11,0.05,0.16,0.07,0.05,0.06,0.05,0.10,0.13
0.06,0.38,0.18,0.30,0.11,0.08,0.36,0.29,0.45,0.38,0.30,0.42,0.10,0.49,0.40,0.49,0.19,0.27,0.47,0.25,0.29,0.23,0.27,0.12,0.16,0.16,0.21,0.37,0.18,0.25,0.21,0.41,0.11,1,0.21,0.36,0.16,0.26,0.10,0.28,0.33,0.31,0.40,0.39,0.49,0.25,0.33,0.50,0.15,0.38,0.50,0.41,0.19,0.52,0.20,0.24,0.28,0.37,0.47,0.26,0.44
0.12,0.30,0.30,0.39,0.40,0.18,0.28,0.25,0.42,0.45,0.26,0.19,0.29,0.46,0.55,0.45,0.21,0.46,0.33,0.41,0.42,0.29,0.43,0.05,0.22,0.37,0.08,0.31,0.17,0.25,0.14,0.44,0.13,0.21,1,0.38,0.14,0.20,0.26,0.30,0.29,0.40,0.22,0.36,0.35,0.22,0.29,0.26,0.30,0.58,0.23,0.16,0.34,0.25,0.44,0.20,0.29,0.15,0.31,0.35,0.39
0.29,0.28,0.26,0.36,0.31,0.22,0.44,0.36,0.42,0.49,0.30,0.28,0.73,0.46,0.61,0.34,0.23,0.46,0.33,0.35,0.38,0.28,0.36,0.11,0.24,0.26,0.15,0.38,0.10,0.23,0.31,0.31,0.11,0.36,0.38,1,0.15,0.17,0.17,0.13,0.39,0.40,0.23,0.18,0.32,0.22,0.30,0.31,0.27,0.55,0.39,0.19,0.77,0.29,0.40,0.12,0.35,0.25,0.33,0.37,0.52
0.08,0.13,0.08,0.11,0.09,0.08,0.11,0.04,0.08,0.17,0.03,0.15,0.24,0.18,0.16,0.05,0.09,0.10,0.05,0.13,0.20,0.25,0.22,0.05,0.93,0.64,0.16,0.48,0.03,0.04,-0.06,0.07,0.26,0.16,0.14,0.15,1,0.04,0.10,0.20,0.07,0.20,0.00,0.05,0.09,0.04,0.07,0.15,0.13,0.17,0.07,0.03,0.24,0.58,0.06,0.06,0.09,0.05,0.06,0.18,0.13
0.17,0.14,0.06,0.23,0.10,0.09,0.25,0.47,0.20,0.33,0.07,0.17,0.11,0.49,0.14,0.26,0.15,0.09,0.25,0.14,0.20,0.07,0.16,0.08,0.08,0.05,0.01,0.08,0.13,0.56,0.08,0.20,0.19,0.26,0.20,0.17,0.04,1,0.07,0.24,0.33,0.15,0.10,0.20,0.15,0.08,0.20,0.13,0.09,0.09,0.13,0.12,0.14,0.05,0.05,0.22,0.15,0.08,0.30,0.19,0.13
0.04,0.26,0.10,0.06,0.11,0.11,0.23,0.13,0.13,0.23,0.13,0.21,0.07,0.12,0.30,0.16,0.24,0.34,0.22,0.07,0.08,0.41,0.09,0.06,0.15,0.07,0.06,0.34,0.06,0.19,0.06,0.14,0.06,0.10,0.26,0.17,0.10,0.07,1,0.33,0.11,0.10,0.08,0.23,0.42,0.49,0.27,0.15,0.29,0.13,0.22,0.19,0.15,0.22,0.11,0.35,0.14,0.08,0.23,0.09,0.21
0.07,0.25,0.15,0.11,0.02,0.14,0.30,0.22,0.19,0.21,0.27,0.20,0.22,0.14,0.25,0.30,0.23,0.08,0.21,0.10,0.18,0.42,0.19,0.07,0.20,0.13,0.21,0.28,0.08,0.18,0.19,0.26,0.20,0.28,0.30,0.13,0.20,0.24,0.33,1,0.08,0.17,0.14,0.34,0.31,0.28,0.13,0.33,0.23,0.25,0.24,0.08,0.06,0.41,0.16,0.13,0.09,0.40,0.24,0.16,0.22
0.11,0.30,0.27,0.54,0.32,0.10,0.29,0.23,0.49,0.48,0.23,0.44,0.25,0.39,0.47,0.61,0.20,0.41,0.40,0.26,0.31,0.18,0.30,0.07,0.10,0.15,0.14,0.24,0.29,0.22,0.07,0.39,0.06,0.33,0.29,0.39,0.07,0.33,0.11,0.08,1,0.29,0.19,0.18,0.16,0.12,0.33,0.22,0.42,0.43,0.36,0.15,0.16,0.36,0.27,0.22,0.46,0.17,0.27,0.32,0.51
0.23,0.28,0.27,0.41,0.13,0.14,0.31,0.30,0.49,0.50,0.35,0.21,0.11,0.65,0.62,0.33,0.10,0.46,0.21,0.29,0.96,0.25,0.90,0.15,0.20,0.43,0.08,0.41,0.14,0.23,0.11,0.24,0.09,0.31,0.40,0.40,0.20,0.15,0.10,0.17,0.29,1,0.27,0.24,0.20,0.16,0.33,0.30,0.16,0.58,0.38,0.15,0.13,0.37,0.45,0.22,0.28,0.23,0.43,0.89,0.52
0.08,0.10,0.15,0.21,0.16,0.09,0.31,0.24,0.37,0.23,0.21,0.26,0.16,0.22,0.27,0.26,0.09,0.24,0.35,0.20,0.25,0.17,0.24,0.07,0.04,0.22,0.11,0.21,0.10,0.15,0.06,0.13,0.05,0.40,0.22,0.23,0.00,0.10,0.08,0.14,0.19,0.27,1,0.23,0.22,0.29,0.21,0.21,0.19,0.25,0.25,0.23,0.22,0.30,0.27,0.08,0.25,0.23,0.17,0.20,0.22
0.08,0.25,0.16,0.27,0.08,0.09,0.34,0.25,0.45,0.37,0.25,0.32,0.06,0.32,0.37,0.42,0.18,0.31,0.32,0.28,0.28,0.26,0.28,0.03,0.13,0.26,0.20,0.20,0.13,0.24,0.10,0.50,0.08,0.39,0.36,0.18,0.05,0.20,0.23,0.34,0.18,0.24,0.23,1,0.43,0.10,0.32,0.29,0.20,0.34,0.38,0.26,0.13,0.28,0.33,0.49,0.21,0.23,0.37,0.27,0.51
0.07,0.23,0.16,0.20,0.27,0.07,0.26,0.44,0.33,0.25,0.40,0.26,0.12,0.31,0.40,0.33,0.20,0.26,0.27,0.18,0.23,0.38,0.20,0.14,0.12,0.11,0.17,0.36,0.06,0.24,0.14,0.26,0.15,0.49,0.35,0.32,0.09,0.15,0.42,0.31,0.16,0.20,0.22,0.43,1,0.19,0.19,0.52,0.17,0.32,0.36,0.25,0.13,0.44,0.22,0.18,0.22,0.31,0.41,0.21,0.30
0.04,0.18,0.10,0.05,0.14,0.05,0.13,0.30,0.21,0.17,0.13,0.07,0.04,0.15,0.21,0.08,0.22,0.10,0.19,0.05,0.19,0.15,0.26,0.07,0.06,0.15,0.06,0.29,0.05,0.16,0.10,0.10,0.14,0.25,0.22,0.22,0.04,0.08,0.49,0.28,0.12,0.16,0.29,0.10,0.19,1,0.20,0.10,0.11,0.18,0.07,0.10,0.23,0.12,0.34,0.14,0.07,0.15,0.11,0.15,0.17
0.11,0.23,0.19,0.32,0.10,0.12,0.49,0.26,0.34,0.41,0.29,0.20,0.10,0.41,0.49,0.30,0.27,0.30,0.32,0.24,0.34,0.32,0.30,0.10,0.12,0.20,0.08,0.29,0.27,0.29,0.13,0.25,0.10,0.33,0.29,0.30,0.07,0.20,0.27,0.13,0.33,0.33,0.21,0.32,0.19,0.20,1,0.29,0.24,0.42,0.39,0.45,0.16,0.36,0.28,0.23,0.34,0.35,0.27,0.31,0.40
0.08,0.24,0.26,0.24,0.16,0.05,0.37,0.34,0.37,0.28,0.96,0.36,0.23,0.38,0.35,0.48,0.21,0.26,0.38,0.22,0.31,0.34,0.32,0.06,0.22,0.17,0.20,0.35,0.18,0.34,0.08,0.24,0.05,0.50,0.26,0.31,0.15,0.13,0.15,0.33,0.22,0.30,0.21,0.29,0.52,0.10,0.29,1,0.15,0.39,0.59,0.13,0.18,0.66,0.19,0.11,0.29,0.32,0.79,0.34,0.50
0.05,0.14,0.07,0.30,0.26,0.08,0.20,0.12,0.36,0.19,0.17,0.21,0.27,0.18,0.22,0.29,0.08,0.10,0.14,0.22,0.19,0.15,0.15,0.12,0.25,0.09,0.04,0.15,0.14,0.33,0.11,0.39,0.03,0.15,0.30,0.27,0.13,0.09,0.29,0.23,0.42,0.16,0.19,0.20,0.17,0.11,0.24,0.15,1,0.25,0.34,0.12,0.22,0.14,0.11,0.06,0.23,0.16,0.16,0.13,0.28
0.13,0.28,0.37,0.45,0.19,0.17,0.42,0.37,0.58,0.62,0.43,0.27,0.24,0.59,0.81,0.36,0.35,0.58,0.36,0.36,0.61,0.33,0.59,0.17,0.20,0.33,0.20,0.54,0.15,0.30,0.09,0.34,0.13,0.38,0.58,0.55,0.17,0.09,0.13,0.25,0.43,0.58,0.25,0.34,0.32,0.18,0.42,0.39,0.25,1,0.46,0.21,0.30,0.43,0.56,0.18,0.40,0.23,0.48,0.55,0.70
0.05,0.29,0.25,0.30,0.16,0.10,0.35,0.38,0.53,0.38,0.45,0.41,0.17,0.39,0.43,0.51,0.10,0.34,0.34,0.31,0.40,0.32,0.37,0.09,0.14,0.23,0.36,0.37,0.25,0.28,0.16,0.47,0.05,0.50,0.23,0.39,0.07,0.13,0.22,0.24,0.36,0.38,0.25,0.38,0.36,0.07,0.39,0.59,0.34,0.46,1,0.23,0.21,0.48,0.27,0.14,0.30,0.23,0.60,0.37,0.50
0.05,0.09,0.17,0.17,0.09,0.32,0.49,0.14,0.38,0.25,0.09,0.19,0.09,0.31,0.27,0.22,0.11,0.17,0.43,0.24,0.17,0.22,0.16,0.08,0.18,0.05,0.15,0.17,0.06,0.22,0.04,0.39,0.07,0.41,0.16,0.19,0.03,0.12,0.19,0.08,0.15,0.15,0.23,0.26,0.25,0.10,0.45,0.13,0.12,0.21,0.23,1,0.16,0.21,0.31,0.11,0.20,0.22,0.21,0.15,0.18
0.33,0.08,0.24,0.11,0.17,0.19,0.20,0.14,0.19,0.21,0.14,0.19,0.66,0.18,0.33,0.11,0.22,0.34,0.22,0.23,0.14,0.15,0.16,0.05,0.14,0.14,0.20,0.21,0.06,0.12,0.17,0.14,0.11,0.19,0.34,0.77,0.24,0.14,0.15,0.06,0.16,0.13,0.22,0.13,0.13,0.23,0.16,0.18,0.22,0.30,0.21,0.16,1,0.21,0.18,0.06,0.29,0.17,0.14,0.19,0.24
0.02,0.34,0.19,0.25,0.15,0.11,0.30,0.35,0.35,0.40,0.52,0.32,0.18,0.40,0.36,0.42,0.09,0.30,0.28,0.22,0.36,0.46,0.33,0.14,0.58,0.46,0.14,0.70,0.23,0.32,0.12,0.28,0.05,0.52,0.25,0.29,0.58,0.05,0.22,0.41,0.36,0.37,0.30,0.28,0.44,0.12,0.36,0.66,0.14,0.43,0.48,0.21,0.21,1,0.17,0.21,0.35,0.30,0.43,0.32,0.50
0.12,0.11,0.35,0.36,0.11,0.16,0.31,0.30,0.46,0.46,0.28,0.15,0.17,0.43,0.61,0.19,0.15,0.57,0.19,0.39,0.46,0.18,0.44,0.08,0.07,0.35,0.11,0.27,0.05,0.20,0.11,0.21,0.16,0.20,0.44,0.40,0.06,0.05,0.11,0.16,0.27,0.45,0.27,0.33,0.22,0.34,0.28,0.19,0.11,0.56,0.27,0.31,0.18,0.17,1,0.14,0.27,0.14,0.27,0.41,0.42
0.20,0.28,0.17,0.26,0.13,0.04,0.25,0.39,0.19,0.23,0.16,0.58,0.06,0.33,0.22,0.22,0.24,0.20,0.32,0.11,0.26,0.13,0.23,0.03,0.06,0.06,0.09,0.18,0.18,0.38,0.12,0.37,0.07,0.24,0.20,0.12,0.06,0.22,0.35,0.13,0.22,0.22,0.08,0.49,0.18,0.14,0.23,0.11,0.06,0.18,0.14,0.11,0.06,0.21,0.14,1,0.05,0.41,0.21,0.31,0.25
0.24,0.28,0.17,0.29,0.19,0.05,0.22,0.31,0.52,0.28,0.25,0.15,0.16,0.30,0.51,0.33,0.12,0.30,0.38,0.21,0.30,0.32,0.24,0.08,0.10,0.21,0.15,0.27,0.19,0.18,0.09,0.25,0.05,0.28,0.29,0.35,0.09,0.15,0.14,0.09,0.46,0.28,0.25,0.21,0.22,0.07,0.34,0.29,0.23,0.40,0.30,0.20,0.29,0.35,0.27,0.05,1,0.18,0.22,0.29,0.32
