0.36,0.21,0.45,0.21,0.85,0.05,0.25,0.25,0.50,0.70,1,0.51,0.56,0.19,0.69,0.19,0.67,0.22,0.54,0.31,0.24,0.49,0.54,0.06,0.11,0.12,0.75,0.36,0.64,0.10,0.68,0.76,0.14,0.16,0.58,0.33,0.67,0.36,0.52,0.07,0.65,0.28,0.10,0.57,0.31,0.29,0.26,0.70,0.63,0.35,0.04,0.66,0.69,0.65,0.72,0.61,0.28,0.16,0.19,0.54,0.83
0.20,0.17,0.22,0.21,0.29,0.08,0.36,0.23,0.35,0.61,0.51,1,0.48,0.11,0.60,0.24,0.86,0.19,0.45,0.24,0.26,0.53,0.48,0.08,0.07,0.19,0.42,0.26,0.27,0.11,0.60,0.58,0.06,0.09,0.49,0.29,0.58,0.34,0.41,0.09,0.58,0.29,0.10,0.50,0.19,0.13,0.23,0.63,0.56,0.30,0.04,0.59,0.54,0.62,0.63,0.52,0.18,0.11,0.30,0.47,0.28
0.33,0.25,0.35,0.27,0.35,0.14,0.29,0.29,0.43,0.65,0.56,0.48,1,0.17,0.59,0.19,0.63,0.28,0.81,0.32,0.20,0.43,0.82,0.13,0.12,0.10,0.55,0.38,0.33,0.20,0.78,0.61,0.10,0.22,0.88,0.33,0.60,0.32,0.78,0.08,0.63,0.33,0.04,0.91,0.33,0.23,0.19,0.66,0.83,0.32,0.14,0.62,0.62,0.59,0.67,0.79,0.20,0.17,0.25,0.83,0.34
0.09,0.09,0.13,0.05,0.13,0.03,0.07,0.10,0.22,0.18,0.19,0.11,0.17,1,0.15,0.12,0.19,0.03,0.17,0.19,0.04,0.09,0.20,0.16,0.09,-0.01,0.22,0.20,0.17,0.15,0.18,0.18,0.03,0.03,0.15,0.30,0.16,0.13,0.13,0.01,0.23,0.06,-0.04,0.19,0.19,0.10,0.07,0.19,0.18,0.06,0.01,0.17,0.17,0.17,0.18,0.15,0.02,0.04,0.07,0.15,0.13
0.28,0.23,0.30,0.19,0.35,0.05,0.22,0.24,0.42,0.92,0.69,0.60,0.59,0.15,1,0.22,0.75,0.19,0.54,0.31,0.48,0.66,0.56,0.08,0.08,0.20,0.52,0.34,0.35,0.15,0.74,0.72,0.09,0.20,0.60,0.28,0.71,0.33,0.50,0.11,0.74,0.31,0.06,0.60,0.22,0.14,0.19,0.79,0.69,0.41,0.08,0.73,0.68,0.75,0.80,0.59,0.22,0.18,0.19,0.56,0.34
0.15,0.04,0.15,0.06,0.11,0.03,0.17,0.04,0.11,0.22,0.19,0.24,0.19,0.12,0.22,1,0.24,0.07,0.17,0.11,0.06,0.19,0.20,0.03,-0.01,-0.00,0.21,0.20,0.13,0.06,0.21,0.20,0.06,-0.01,0.20,0.09,0.21,0.09,0.16,0.02,0.20,0.27,-0.04,0.19,0.10,0.12,0.12,0.21,0.21,0.08,0.03,0.24,0.21,0.20,0.20,0.23,0.08,0.05,0.42,0.20,0.11
0.34,0.27,0.36,0.28,0.40,0.11,0.36,0.30,0.69,0.83,0.67,0.86,0.63,0.19,0.75,0.24,1,0.28,0.57,0.33,0.28,0.61,0.60,0.13,0.09,0.18,0.61,0.37,0.34,0.16,0.79,0.77,0.14,0.15,0.63,0.39,0.78,0.45,0.55,0.15,0.78,0.33,0.17,0.65,0.34,0.27,0.30,0.84,0.72,0.37,0.07,0.78,0.76,0.81,0.86,0.67,0.25,0.19,0.26,0.59,0.38
0.12,0.61,0.17,0.13,0.14,0.28,0.23,0.45,0.27,0.24,0.22,0.19,0.28,0.03,0.19,0.07,0.28,1,0.21,0.21,0.13,0.18,0.24,0.34,0.22,-0.01,0.35,0.13,0.06,0.15,0.27,0.30,0.20,0.14,0.24,0.28,0.24,0.25,0.22,-0.02,0.24,0.38,0.04,0.30,0.28,0.29,0.21,0.28,0.24,0.10,0.27,0.29,0.29,0.24,0.25,0.25,0.09,0.18,0.08,0.24,0.13
0.28,0.19,0.31,0.24,0.38,0.12,0.24,0.24,0.36,0.59,0.54,0.45,0.81,0.17,0.54,0.17,0.57,0.21,1,0.28,0.21,0.39,0.77,0.04,0.10,0.13,0.52,0.37,0.35,0.16,0.71,0.56,0.06,0.18,0.79,0.38,0.51,0.31,0.67,0.09,0.58,0.22,0.03,0.78,0.27,0.19,0.18,0.58,0.76,0.20,0.09,0.56,0.56,0.51,0.61,0.83,0.14,0.14,0.20,0.75,0.39
0.25,0.19,0.28,0.28,0.20,0.06,0.13,0.26,0.26,0.34,0.31,0.24,0.32,0.19,0.31,0.11,0.33,0.21,0.28,1,0.10,0.21,0.33,0.04,0.17,0.03,0.35,0.31,0.18,0.19,0.36,0.37,0.05,0.06,0.31,0.17,0.33,0.26,0.30,-0.05,0.35,0.25,-0.08,0.33,0.20,0.20,0.18,0.36,0.35,0.12,-0.02,0.37,0.36,0.37,0.36,0.34,0.05,0.08,0.06,0.32,0.20
0.07,0.21,0.07,0.05,0.08,0.01,0.09,0.23,0.11,0.39,0.24,0.26,0.20,0.04,0.48,0.06,0.28,0.13,0.21,0.10,1,0.38,0.21,0.13,0.02,0.21,0.16,0.13,0.10,0.04,0.30,0.25,0.03,0.10,0.20,0.08,0.24,0.13,0.22,0.04,0.25,0.15,-0.02,0.21,0.06,0.06,0.06,0.29,0.26,0.13,0.26,0.31,0.22,0.25,0.30,0.21,0.04,0.03,0.09,0.19,0.07
0.17,0.20,0.17,0.11,0.18,0.06,0.20,0.18,0.34,0.64,0.49,0.53,0.43,0.09,0.66,0.19,0.61,0.18,0.39,0.21,0.38,1,0.42,0.10,0.06,0.23,0.38,0.31,0.18,0.12,0.58,0.53,0.05,0.20,0.44,0.21,0.55,0.28,0.39,0.08,0.57,0.27,0.01,0.44,0.17,0.11,0.15,0.62,0.50,0.35,0.15,0.63,0.49,0.59,0.62,0.43,0.18,0.11,0.14,0.42,0.17
0.30,0.24,0.35,0.21,0.34,0.12,0.25,0.27,0.35,0.62,0.54,0.48,0.82,0.20,0.56,0.20,0.60,0.24,0.77,0.33,0.21,0.42,1,0.12,0.11,0.11,0.50,0.35,0.35,0.15,0.76,0.62,0.09,0.18,0.81,0.36,0.58,0.34,0.66,0.09,0.63,0.29,0.01,0.81,0.27,0.18,0.14,0.62,0.80,0.30,0.11,0.60,0.62,0.57,0.67,0.69,0.15,0.17,0.22,0.74,0.32
0.02,0.48,0.09,0.04,0.03,0.20,0.11,0.30,0.18,0.10,0.06,0.08,0.13,0.16,0.08,0.03,0.13,0.34,0.04,0.04,0.13,0.10,0.12,1,0.02,0.00,0.14,0.05,0.02,0.18,0.11,0.18,0.04,0.12,0.07,0.25,0.14,0.13,0.06,0.16,0.11,0.34,0.06,0.12,0.13,0.19,0.19,0.11,0.10,0.05,0.33,0.13,0.11,0.11,0.10,0.09,0.02,0.16,0.06,0.13,0.04
0.03,0.13,0.25,0.10,0.07,0.03,0.08,0.20,0.08,0.10,0.11,0.07,0.12,0.09,0.08,-0.01,0.09,0.22,0.10,0.17,0.02,0.06,0.11,0.02,1,0.01,0.11,0.06,0.01,0.03,0.11,0.12,0.49,0.08,0.12,0.21,0.07,0.11,0.09,-0.01,0.11,0.06,0.02,0.13,0.12,0.03,0.05,0.10,0.10,0.07,0.00,0.13,0.19,0.09,0.08,0.13,0.01,0.04,0.00,0.12,0.07
0.12,0.02,0.03,-0.01,0.05,0.02,0.03,0.02,0.04,0.19,0.12,0.19,0.10,-0.01,0.20,-0.00,0.18,-0.01,0.13,0.03,0.21,0.23,0.11,0.00,0.01,1,0.12,0.03,0.02,0.05,0.18,0.14,-0.01,0.02,0.11,0.11,0.14,0.13,0.10,0.01,0.16,0.01,-0.05,0.11,0.05,-0.01,0.01,0.16,0.15,0.03,-0.09,0.15,0.13,0.16,0.17,0.09,0.02,0.03,0.07,0.12,0.05
0.38,0.33,0.53,0.24,0.66,0.12,0.24,0.32,0.56,0.60,0.75,0.42,0.55,0.22,0.52,0.21,0.61,0.35,0.52,0.35,0.16,0.38,0.50,0.14,0.11,0.12,1,0.38,0.55,0.20,0.62,0.75,0.21,0.18,0.53,0.42,0.61,0.39,0.53,-0.01,0.57,0.30,0.04,0.56,0.43,0.42,0.28,0.66,0.58,0.32,0.09,0.62,0.68,0.60,0.62,0.54,0.31,0.16,0.17,0.49,0.65
0.23,0.13,0.27,0.09,0.23,0.02,0.11,0.15,0.31,0.39,0.36,0.26,0.38,0.20,0.34,0.20,0.37,0.13,0.37,0.31,0.13,0.31,0.35,0.05,0.06,0.03,0.38,1,0.20,0.21,0.44,0.41,0.07,0.06,0.35,0.22,0.41,0.21,0.37,0.02,0.40,0.14,0.09,0.41,0.27,0.10,0.11,0.40,0.43,0.20,0.05,0.43,0.40,0.36,0.41,0.36,0.13,0.06,0.21,0.38,0.20
0.15,0.06,0.30,0.07,0.69,-0.01,0.14,0.11,0.25,0.36,0.64,0.27,0.33,0.17,0.35,0.13,0.34,0.06,0.35,0.18,0.10,0.18,0.35,0.02,0.01,0.02,0.55,0.20,1,0.05,0.37,0.52,0.00,0.11,0.34,0.24,0.31,0.20,0.33,-0.01,0.32,0.18,0.04,0.33,0.13,0.23,0.14,0.34,0.33,0.20,0.02,0.32,0.36,0.33,0.35,0.38,0.22,-0.01,0.14,0.33,0.70
0.06,0.35,0.08,0.04,0.04,0.17,0.10,0.22,0.18,0.18,0.10,0.11,0.20,0.15,0.15,0.06,0.16,0.15,0.16,0.19,0.04,0.12,0.15,0.18,0.03,0.05,0.20,0.21,0.05,1,0.19,0.17,0.18,0.11,0.15,0.14,0.23,0.13,0.23,0.04,0.15,0.15,-0.01,0.16,0.30,0.04,0.20,0.12,0.19,0.12,0.12,0.17,0.14,0.15,0.15,0.20,0.12,0.07,0.01,0.17,0.04
0.35,0.30,0.36,0.23,0.40,0.08,0.27,0.31,0.48,0.82,0.68,0.60,0.78,0.18,0.74,0.21,0.79,0.27,0.71,0.36,0.30,0.58,0.76,0.11,0.11,0.18,0.62,0.44,0.37,0.19,1,0.81,0.12,0.21,0.80,0.34,0.79,0.39,0.66,0.11,0.83,0.34,0.06,0.84,0.34,0.24,0.24,0.83,0.90,0.34,0.13,0.80,0.76,0.80,0.91,0.73,0.18,0.29,0.26,0.71,0.38
0.33,0.31,0.46,0.28,0.54,0.09,0.29,0.29,0.54,0.80,0.76,0.58,0.61,0.18,0.72,0.20,0.77,0.30,0.56,0.37,0.25,0.53,0.62,0.18,0.12,0.14,0.75,0.41,0.52,0.17,0.81,1,0.21,0.23,0.61,0.41,0.84,0.40,0.54,0.08,0.77,0.36,0.05,0.66,0.36,0.31,0.24,0.82,0.72,0.32,0.13,0.77,0.77,0.85,0.84,0.64,0.25,0.22,0.24,0.58,0.52
0.11,0.06,0.29,0.11,0.10,0.04,0.01,0.06,0.18,0.14,0.14,0.06,0.10,0.03,0.09,0.06,0.14,0.20,0.06,0.05,0.03,0.05,0.09,0.04,0.49,-0.01,0.21,0.07,0.00,0.18,0.12,0.21,1,0.01,0.09,0.12,0.26,0.09,0.16,0.03,0.10,0.07,-0.01,0.11,0.19,0.11,0.11,0.13,0.11,0.04,-0.03,0.13,0.24,0.17,0.12,0.10,0.17,0.02,-0.01,0.06,0.09
0.04,0.21,0.07,0.06,0.04,0.03,0.02,0.11,0.12,0.17,0.16,0.09,0.22,0.03,0.20,-0.01,0.15,0.14,0.18,0.06,0.10,0.20,0.18,0.12,0.08,0.02,0.18,0.06,0.11,0.11,0.21,0.23,0.01,1,0.18,0.15,0.17,0.19,0.17,-0.06,0.18,0.12,-0.02,0.20,0.08,0.04,0.06,0.18,0.20,0.03,0.28,0.20,0.14,0.18,0.18,0.19,0.22,0.07,0.02,0.15,0.04
0.30,0.22,0.30,0.22,0.38,0.08,0.26,0.25,0.39,0.63,0.58,0.49,0.88,0.15,0.60,0.20,0.63,0.24,0.79,0.31,0.20,0.44,0.81,0.07,0.12,0.11,0.53,0.35,0.34,0.15,0.80,0.61,0.09,0.18,1,0.30,0.59,0.33,0.68,0.10,0.63,0.29,0.06,0.86,0.27,0.22,0.17,0.66,0.82,0.31,0.10,0.62,0.60,0.60,0.70,0.75,0.16,0.16,0.28,0.74,0.37
0.19,0.24,0.29,0.14,0.25,0.08,0.17,0.25,0.38,0.34,0.33,0.29,0.33,0.30,0.28,0.09,0.39,0.28,0.38,0.17,0.08,0.21,0.36,0.25,0.21,0.11,0.42,0.22,0.24,0.14,0.34,0.41,0.12,0.15,0.30,1,0.36,0.46,0.23,0.04,0.33,0.16,0.10,0.34,0.23,0.16,0.30,0.36,0.36,0.14,0.02,0.38,0.42,0.33,0.32,0.35,0.14,0.05,0.08,0.29,0.25
0.38,0.26,0.39,0.22,0.40,0.06,0.24,0.23,0.50,0.79,0.67,0.58,0.60,0.16,0.71,0.21,0.78,0.24,0.51,0.33,0.24,0.55,0.58,0.14,0.07,0.14,0.61,0.41,0.31,0.23,0.79,0.84,0.26,0.17,0.59,0.36,1,0.39,0.51,0.08,0.75,0.32,0.10,0.64,0.33,0.24,0.28,0.79,0.72,0.32,0.10,0.76,0.76,0.84,0.84,0.60,0.23,0.26,0.19,0.55,0.38
0.21,0.22,0.27,0.10,0.23,0.09,0.09,0.30,0.39,0.38,0.36,0.34,0.32,0.13,0.33,0.09,0.45,0.25,0.31,0.26,0.13,0.28,0.34,0.13,0.11,0.13,0.39,0.21,0.20,0.13,0.39,0.40,0.09,0.19,0.33,0.46,0.39,1,0.30,0.09,0.41,0.18,0.02,0.35,0.21,0.19,0.41,0.40,0.36,0.17,0.01,0.40,0.43,0.40,0.39,0.38,0.16,0.10,0.11,0.33,0.22
0.36,0.24,0.35,0.26,0.34,0.14,0.26,0.25,0.41,0.57,0.52,0.41,0.78,0.13,0.50,0.16,0.55,0.22,0.67,0.30,0.22,0.39,0.66,0.06,0.09,0.10,0.53,0.37,0.33,0.23,0.66,0.54,0.16,0.17,0.68,0.23,0.51,0.30,1,0.01,0.54,0.30,0.04,0.71,0.36,0.21,0.16,0.55,0.66,0.26,0.10,0.55,0.54,0.49,0.58,0.70,0.19,0.12,0.21,0.65,0.34
0.02,0.04,-0.02,0.09,0.04,-0.01,0.07,-0.02,0.15,0.12,0.07,0.09,0.08,0.01,0.11,0.02,0.15,-0.02,0.09,-0.05,0.04,0.08,0.09,0.16,-0.01,0.01,-0.01,0.02,-0.01,0.04,0.11,0.08,0.03,-0.06,0.10,0.04,0.08,0.09,0.01,1,0.08,-0.02,0.09,0.06,-0.01,0.02,0.18,0.09,0.09,0.04,-0.07,0.09,0.08,0.11,0.12,0.11,0.02,0.13,0.08,0.11,0.03
0.32,0.26,0.36,0.24,0.37,0.11,0.24,0.31,0.47,0.82,0.65,0.58,0.63,0.23,0.74,0.20,0.78,0.24,0.58,0.35,0.25,0.57,0.63,0.11,0.11,0.16,0.57,0.40,0.32,0.15,0.83,0.77,0.10,0.18,0.63,0.33,0.75,0.41,0.54,0.08,1,0.31,0.03,0.68,0.28,0.20,0.18,0.82,0.75,0.35,0.10,0.75,0.76,0.79,0.88,0.65,0.17,0.24,0.22,0.58,0.35
0.16,0.52,0.26,0.20,0.17,0.14,0.26,0.40,0.22,0.32,0.28,0.29,0.33,0.06,0.31,0.27,0.33,0.38,0.22,0.25,0.15,0.27,0.29,0.34,0.06,0.01,0.30,0.14,0.18,0.15,0.34,0.36,0.07,0.12,0.29,0.16,0.32,0.18,0.30,-0.02,0.31,1,0.01,0.30,0.15,0.19,0.11,0.34,0.31,0.13,0.31,0.33,0.33,0.31,0.31,0.27,0.17,0.12,0.21,0.23,0.17
0.00,0.02,0.05,-0.07,0.04,-0.00,0.07,0.02,0.21,0.07,0.10,0.10,0.04,-0.04,0.06,-0.04,0.17,0.04,0.03,-0.08,-0.02,0.01,0.01,0.06,0.02,-0.05,0.04,0.09,0.04,-0.01,0.06,0.05,-0.01,-0.02,0.06,0.10,0.10,0.02,0.04,0.09,0.03,0.01,1,0.00,-0.03,0.07,0.04,0.10,0.05,0.03,-0.03,0.05,0.11,0.06,0.12,0.06,0.15,-0.01,0.03,0.06,0.02
0.33,0.26,0.35,0.24,0.37,0.12,0.28,0.31,0.40,0.66,0.57,0.50,0.91,0.19,0.60,0.19,0.65,0.30,0.78,0.33,0.21,0.44,0.81,0.12,0.13,0.11,0.56,0.41,0.33,0.16,0.84,0.66,0.11,0.20,0.86,0.34,0.64,0.35,0.71,0.06,0.68,0.30,0.00,1,0.30,0.22,0.16,0.68,0.85,0.31,0.11,0.66,0.65,0.63,0.72,0.75,0.19,0.23,0.27,0.77,0.35
0.28,0.31,0.28,0.18,0.24,0.03,0.12,0.29,0.44,0.32,0.31,0.19,0.33,0.19,0.22,0.10,0.34,0.28,0.27,0.20,0.06,0.17,0.27,0.13,0.12,0.05,0.43,0.27,0.13,0.30,0.34,0.36,0.19,0.08,0.27,0.23,0.33,0.21,0.36,-0.01,0.28,0.15,-0.03,0.30,1,0.29,0.22,0.38,0.28,0.23,0.04,0.30,0.32,0.27,0.29,0.33,0.15,0.13,0.09,0.26,0.24
0.14,0.25,0.30,0.13,0.27,0.07,0.13,0.19,0.36,0.23,0.29,0.13,0.23,0.10,0.14,0.12,0.27,0.29,0.19,0.20,0.06,0.11,0.18,0.19,0.03,-0.01,0.42,0.10,0.23,0.04,0.24,0.31,0.11,0.04,0.22,0.16,0.24,0.19,0.21,0.02,0.20,0.19,0.07,0.22,0.29,1,0.09,0.26,0.21,0.12,0.03,0.22,0.31,0.22,0.25,0.20,0.10,0.07,0.03,0.16,0.27
0.18,0.16,0.20,0.13,0.20,0.23,0.18,0.17,0.33,0.23,0.26,0.23,0.19,0.07,0.19,0.12,0.30,0.21,0.18,0.18,0.06,0.15,0.14,0.19,0.05,0.01,0.28,0.11,0.14,0.20,0.24,0.24,0.11,0.06,0.17,0.30,0.28,0.41,0.16,0.18,0.18,0.11,0.04,0.16,0.22,0.09,1,0.21,0.20,0.07,0.01,0.26,0.25,0.22,0.22,0.27,0.14,0.10,0.03,0.20,0.19
0.35,0.29,0.42,0.25,0.40,0.08,0.28,0.30,0.56,0.87,0.70,0.63,0.66,0.19,0.79,0.21,0.84,0.28,0.58,0.36,0.29,0.62,0.62,0.11,0.10,0.16,0.66,0.40,0.34,0.12,0.83,0.82,0.13,0.18,0.66,0.36,0.79,0.40,0.55,0.09,0.82,0.34,0.10,0.68,0.38,0.26,0.21,1,0.75,0.39,0.11,0.80,0.81,0.82,0.90,0.66,0.23,0.31,0.25,0.61,0.38
0.38,0.25,0.35,0.25,0.37,0.12,0.27,0.30,0.42,0.75,0.63,0.56,0.83,0.18,0.69,0.21,0.72,0.24,0.76,0.35,0.26,0.50,0.80,0.10,0.10,0.15,0.58,0.43,0.33,0.19,0.90,0.72,0.11,0.20,0.82,0.36,0.72,0.36,0.66,0.09,0.75,0.31,0.05,0.85,0.28,0.21,0.20,0.75,1,0.31,0.13,0.72,0.70,0.71,0.81,0.77,0.19,0.23,0.27,0.75,0.35
0.10,0.16,0.17,0.18,0.16,0.06,0.11,0.20,0.26,0.39,0.35,0.30,0.32,0.06,0.41,0.08,0.37,0.10,0.20,0.12,0.13,0.35,0.30,0.05,0.07,0.03,0.32,0.20,0.20,0.12,0.34,0.32,0.04,0.03,0.31,0.14,0.32,0.17,0.26,0.04,0.35,0.13,0.03,0.31,0.23,0.12,0.07,0.39,0.31,1,0.05,0.39,0.32,0.37,0.37,0.27,0.12,0.10,0.13,0.30,0.16
-0.03,0.48,0.03,0.02,0.00,0.08,0.05,0.36,0.04,0.10,0.04,0.04,0.14,0.01,0.08,0.03,0.07,0.27,0.09,-0.02,0.26,0.15,0.11,0.33,0.00,-0.09,0.09,0.05,0.02,0.12,0.13,0.13,-0.03,0.28,0.10,0.02,0.10,0.01,0.10,-0.07,0.10,0.31,-0.03,0.11,0.04,0.03,0.01,0.11,0.13,0.05,1,0.16,0.09,0.12,0.11,0.08,-0.02,0.08,0.05,0.11,-0.00
0.40,0.28,0.35,0.25,0.37,0.09,0.25,0.31,0.52,0.79,0.66,0.59,0.62,0.17,0.73,0.24,0.78,0.29,0.56,0.37,0.31,0.63,0.60,0.13,0.13,0.15,0.62,0.43,0.32,0.17,0.80,0.77,0.13,0.20,0.62,0.38,0.76,0.40,0.55,0.09,0.75,0.33,0.05,0.66,0.30,0.22,0.26,0.80,0.72,0.39,0.16,1,0.73,0.77,0.82,0.64,0.21,0.27,0.21,0.58,0.35
0.33,0.26,0.76,0.25,0.45,0.09,0.26,0.27,0.53,0.78,0.69,0.54,0.62,0.17,0.68,0.21,0.76,0.29,0.56,0.36,0.22,0.49,0.62,0.11,0.19,0.13,0.68,0.40,0.36,0.14,0.76,0.77,0.24,0.14,0.60,0.42,0.76,0.43,0.54,0.08,0.76,0.33,0.11,0.65,0.32,0.31,0.25,0.81,0.70,0.32,0.09,0.73,1,0.74,0.83,0.63,0.24,0.20,0.18,0.57,0.44
0.30,0.24,0.34,0.21,0.37,0.07,0.27,0.24,0.50,0.81,0.65,0.62,0.59,0.17,0.75,0.20,0.81,0.24,0.51,0.37,0.25,0.59,0.57,0.11,0.09,0.16,0.60,0.36,0.33,0.15,0.80,0.85,0.17,0.18,0.60,0.33,0.84,0.40,0.49,0.11,0.79,0.31,0.06,0.63,0.27,0.22,0.22,0.82,0.71,0.37,0.12,0.77,0.74,1,0.86,0.61,0.21,0.19,0.22,0.56,0.35
0.34,0.27,0.36,0.24,0.41,0.07,0.25,0.28,0.50,0.90,0.72,0.63,0.67,0.18,0.80,0.20,0.86,0.25,0.61,0.36,0.30,0.62,0.67,0.10,0.08,0.17,0.62,0.41,0.35,0.15,0.91,0.84,0.12,0.18,0.70,0.32,0.84,0.39,0.58,0.12,0.88,0.31,0.12,0.72,0.29,0.25,0.22,0.90,0.81,0.37,0.11,0.82,0.83,0.86,1,0.69,0.19,0.25,0.21,0.62,0.38
0.35,0.24,0.35,0.29,0.41,0.10,0.29,0.27,0.47,0.65,0.61,0.52,0.79,0.15,0.59,0.23,0.67,0.25,0.83,0.34,0.21,0.43,0.69,0.09,0.13,0.09,0.54,0.36,0.38,0.20,0.73,0.64,0.10,0.19,0.75,0.35,0.60,0.38,0.70,0.11,0.65,0.27,0.06,0.75,0.33,0.20,0.27,0.66,0.77,0.27,0.08,0.64,0.63,0.61,0.69,1,0.22,0.21,0.24,0.75,0.40
0.11,0.05,0.23,0.13,0.22,0.02,0.07,0.18,0.27,0.24,0.28,0.18,0.20,0.02,0.22,0.08,0.25,0.09,0.14,0.05,0.04,0.18,0.15,0.02,0.01,0.02,0.31,0.13,0.22,0.12,0.18,0.25,0.17,0.22,0.16,0.14,0.23,0.16,0.19,0.02,0.17,0.17,0.15,0.19,0.15,0.10,0.14,0.23,0.19,0.12,-0.02,0.21,0.24,0.21,0.19,0.22,1,-0.02,0.05,0.17,0.22
