N/A,0.08,0.38,0.14,0.10,0.21,0.01,N/A,0.04,0.39,1,0.32,0.06,0.29,0.26,0.20,0.20,0.15,0.28,0.26,0.04,0.30,-0.05,0.08,0.04,0.04,N/A,0.24,N/A,0.10,0.13,0.07,0.38,N/A,0.11,0.12,0.37,0.38,0.18,0.38,0.09,N/A,0.31,0.06,0.20,0.28,0.21,0.11,N/A,0.42,0.05,0.07,0.44,0.34,0.14,N/A,-0.01,N/A,0.02,0.06,0.02,0.06,0.03,0.15,0.06,0.04,0.24,0.37,0.26,N/A,0.03,0.10,0.07,0.04,0.26,0.31,0.20,-0.01,0.23,N/A,0.05,0.08,0.34,0.26,0.03,0.05,0.09,0.16,N/A,0.09,N/A,N/A,-0.00,N/A,0.34,0.27,0.09,N/A,0.25,0.11,0.05,0.03,0.24,0.28,0.48,0.25,0.05,0.38,-0.07,0.01,N/A,0.05,0.06,0.04,0.26,0.20,0.06
N/A,0.23,0.74,0.06,0.21,0.09,0.22,N/A,0.18,0.76,0.32,1,0.24,0.33,0.66,0.16,0.42,0.26,0.63,0.62,0.11,0.63,0.11,0.04,0.13,0.24,N/A,0.43,N/A,0.20,0.37,0.19,0.62,N/A,0.23,0.44,0.75,0.69,0.40,0.69,0.26,N/A,0.46,0.19,0.36,0.70,0.49,0.03,N/A,0.32,0.17,0.21,0.65,0.51,0.79,N/A,0.11,N/A,0.06,0.14,0.08,0.32,0.26,0.39,0.17,0.10,0.60,0.67,0.64,N/A,0.24,0.20,0.19,0.15,0.58,0.41,0.43,0.06,0.39,N/A,0.16,0.32,0.61,0.64,0.08,0.16,0.33,0.30,N/A,0.18,N/A,N/A,0.16,N/A,0.72,0.56,0.05,N/A,0.28,0.29,0.20,0.18,0.36,0.62,0.48,0.63,0.16,0.75,0.17,0.12,N/A,0.16,0.11,0.34,0.57,0.45,0.31
N/A,0.09,0.23,0.01,0.01,-0.04,0.04,N/A,0.17,0.24,0.06,0.24,1,0.14,0.19,0.05,0.71,0.11,0.19,0.19,0.03,0.17,0.05,-0.03,0.02,0.00,N/A,0.11,N/A,0.03,0.08,0.07,0.23,N/A,0.06,0.15,0.26,0.28,0.19,0.28,0.18,N/A,0.21,0.05,0.13,0.29,0.11,0.01,N/A,0.09,0.05,0.07,0.28,0.16,0.12,N/A,0.06,N/A,-0.02,0.03,-0.00,0.14,0.02,0.13,0.03,0.04,0.27,0.28,0.18,N/A,0.01,0.05,0.02,0.09,0.20,0.20,0.15,0.13,0.12,N/A,0.04,0.12,0.20,0.18,0.02,0.04,0.07,0.07,N/A,0.15,N/A,N/A,0.05,N/A,0.26,0.17,-0.01,N/A,0.11,0.08,0.38,0.09,0.13,0.19,0.19,0.22,0.04,0.26,0.07,0.00,N/A,0.04,-0.00,0.14,0.19,0.13,0.08
N/A,0.07,0.37,0.26,0.09,0.08,0.02,N/A,0.06,0.42,0.29,0.33,0.14,1,0.34,0.10,0.27,0.15,0.40,0.29,0.03,0.34,0.04,0.03,0.05,-0.01,N/A,0.22,N/A,0.04,0.18,0.09,0.37,N/A,0.18,0.19,0.41,0.35,0.32,0.39,0.18,N/A,0.27,0.05,0.26,0.34,0.21,0.03,N/A,0.24,0.17,0.20,0.40,0.32,0.18,N/A,0.09,N/A,-0.01,0.08,0.01,0.08,0.15,0.04,0.06,0.19,0.26,0.38,0.35,N/A,0.02,0.07,0.12,0.09,0.35,0.33,0.22,-0.02,0.29,N/A,0.08,0.21,0.35,0.35,0.04,0.08,0.16,0.23,N/A,0.14,N/A,N/A,0.06,N/A,0.38,0.31,0.01,N/A,0.16,0.16,0.12,0.19,0.20,0.40,0.34,0.31,0.08,0.40,-0.03,0.03,N/A,0.08,0.02,0.18,0.35,0.21,0.15
N/A,0.28,0.64,0.05,0.13,0.05,0.24,N/A,0.19,0.69,0.26,0.66,0.19,0.34,1,0.12,0.37,0.26,0.54,0.66,0.14,0.57,-0.01,0.08,0.14,0.21,N/A,0.40,N/A,0.05,0.33,0.21,0.57,N/A,0.19,0.47,0.64,0.55,0.51,0.61,0.30,N/A,0.35,0.20,0.31,0.63,0.38,0.06,N/A,0.28,0.10,0.20,0.55,0.44,0.46,N/A,-0.01,N/A,0.09,0.17,0.19,0.20,0.25,0.29,0.17,0.12,0.50,0.54,0.84,N/A,0.23,0.20,0.18,0.20,0.50,0.29,0.44,0.07,0.27,N/A,0.20,0.29,0.58,0.84,0.07,0.20,0.38,0.31,N/A,0.23,N/A,N/A,0.14,N/A,0.61,0.87,0.01,N/A,0.20,0.18,0.27,0.23,0.29,0.53,0.41,0.62,0.20,0.64,0.11,0.07,N/A,0.20,0.06,0.26,0.49,0.46,0.40
N/A,0.06,0.13,-0.00,0.03,0.00,0.02,N/A,-0.03,0.13,0.20,0.16,0.05,0.10,0.12,1,0.07,0.04,0.11,0.10,0.01,0.16,-0.01,0.01,0.01,0.00,N/A,0.04,N/A,0.02,0.05,0.07,0.11,N/A,0.04,0.08,0.13,0.16,0.04,0.14,0.02,N/A,0.15,0.02,0.15,0.13,0.18,0.01,N/A,0.02,0.07,-0.00,0.13,0.15,0.12,N/A,0.05,N/A,-0.01,0.05,0.01,0.05,0.06,0.04,0.12,-0.00,0.13,0.15,0.14,N/A,-0.01,0.03,-0.00,0.01,0.16,0.06,0.09,-0.04,0.07,N/A,0.07,-0.01,0.13,0.14,-0.00,0.07,0.21,0.07,N/A,0.00,N/A,N/A,0.05,N/A,0.16,0.12,0.09,N/A,0.02,-0.01,0.01,-0.00,0.12,0.11,0.09,0.09,0.07,0.11,-0.01,0.00,N/A,0.07,0.00,0.06,0.16,0.09,0.11
N/A,0.14,0.45,0.01,0.07,0.00,0.11,N/A,0.15,0.46,0.20,0.42,0.71,0.27,0.37,0.07,1,0.17,0.32,0.39,0.14,0.35,0.09,-0.02,0.11,-0.01,N/A,0.18,N/A,0.02,0.19,0.18,0.44,N/A,0.16,0.25,0.49,0.45,0.36,0.47,0.20,N/A,0.30,0.15,0.19,0.44,0.17,0.01,N/A,0.21,0.15,0.09,0.47,0.36,0.23,N/A,0.05,N/A,0.03,0.04,0.01,0.14,0.11,0.11,0.05,0.04,0.33,0.42,0.38,N/A,0.03,0.11,0.10,0.09,0.31,0.31,0.24,0.10,0.23,N/A,0.16,0.15,0.42,0.38,0.09,0.16,0.20,0.17,N/A,0.25,N/A,N/A,0.11,N/A,0.47,0.35,0.01,N/A,0.16,0.19,0.35,0.12,0.22,0.31,0.32,0.33,0.16,0.59,0.14,0.02,N/A,0.16,0.00,0.19,0.30,0.32,0.16
N/A,0.39,0.30,0.13,0.05,0.06,0.03,N/A,0.08,0.33,0.15,0.26,0.11,0.15,0.26,0.04,0.17,1,0.27,0.29,0.05,0.20,0.10,0.01,0.01,0.07,N/A,0.14,N/A,0.05,0.08,0.04,0.30,N/A,0.02,0.16,0.34,0.27,0.17,0.32,0.45,N/A,0.19,0.06,0.20,0.30,0.10,0.12,N/A,0.15,0.02,0.14,0.32,0.31,0.13,N/A,-0.01,N/A,0.07,0.30,0.15,0.04,0.07,0.08,0.06,0.09,0.21,0.30,0.25,N/A,0.07,0.30,0.03,0.32,0.26,0.21,0.20,0.10,0.20,N/A,0.03,0.47,0.28,0.25,0.04,0.03,0.14,0.28,N/A,0.09,N/A,N/A,0.02,N/A,0.29,0.22,-0.03,N/A,0.15,0.44,0.05,0.15,0.17,0.28,0.23,0.21,0.03,0.31,-0.02,0.00,N/A,0.03,0.05,0.18,0.27,0.17,0.09
N/A,0.26,0.70,0.06,0.14,0.12,0.12,N/A,0.18,0.73,0.28,0.63,0.19,0.40,0.54,0.11,0.32,0.27,1,0.52,0.10,0.49,0.10,0.01,0.07,0.06,N/A,0.49,N/A,0.15,0.25,0.16,0.60,N/A,0.18,0.38,0.76,0.70,0.33,0.67,0.22,N/A,0.43,0.18,0.41,0.70,0.33,0.07,N/A,0.31,0.08,0.25,0.66,0.48,0.31,N/A,0.06,N/A,-0.00,0.19,0.07,0.20,0.20,0.22,0.09,0.31,0.40,0.69,0.57,N/A,0.06,0.20,0.16,0.16,0.86,0.40,0.31,0.11,0.35,N/A,0.13,0.32,0.55,0.57,0.10,0.13,0.32,0.41,N/A,0.14,N/A,N/A,0.10,N/A,0.70,0.51,0.02,N/A,0.30,0.28,0.15,0.19,0.33,0.99,0.49,0.60,0.13,0.74,0.07,0.04,N/A,0.13,0.03,0.35,0.86,0.41,0.15
N/A,0.25,0.69,0.06,0.20,0.08,0.26,N/A,0.15,0.72,0.26,0.62,0.19,0.29,0.66,0.10,0.39,0.29,0.52,1,0.13,0.54,0.04,0.04,0.16,0.07,N/A,0.36,N/A,0.10,0.26,0.22,0.60,N/A,0.17,0.46,0.70,0.58,0.34,0.64,0.32,N/A,0.37,0.20,0.32,0.65,0.37,0.03,N/A,0.27,0.14,0.19,0.60,0.51,0.38,N/A,0.05,N/A,0.10,0.17,0.09,0.22,0.22,0.19,0.13,0.10,0.44,0.56,0.70,N/A,0.08,0.19,0.17,0.26,0.57,0.34,0.42,0.14,0.30,N/A,0.20,0.34,0.64,0.70,0.11,0.20,0.34,0.40,N/A,0.20,N/A,N/A,0.03,N/A,0.65,0.59,-0.00,N/A,0.22,0.17,0.25,0.19,0.26,0.52,0.43,0.56,0.20,0.68,0.15,0.08,N/A,0.20,0.04,0.35,0.56,0.48,0.25
N/A,0.15,0.14,0.01,0.02,0.01,0.03,N/A,0.01,0.15,0.04,0.11,0.03,0.03,0.14,0.01,0.14,0.05,0.10,0.13,1,0.05,-0.02,-0.01,0.02,-0.01,N/A,0.08,N/A,0.04,0.05,0.03,0.11,N/A,0.05,0.23,0.14,0.11,0.08,0.11,0.07,N/A,0.07,0.05,0.01,0.21,0.04,-0.00,N/A,0.06,-0.01,0.05,0.10,0.10,0.05,N/A,-0.03,N/A,0.11,0.08,0.01,0.00,0.03,0.07,0.05,0.03,0.07,0.11,0.15,N/A,0.01,0.11,0.02,0.03,0.11,0.04,0.02,0.03,0.03,N/A,0.03,0.07,0.10,0.15,0.12,0.03,0.01,0.10,N/A,-0.03,N/A,N/A,0.01,N/A,0.13,0.12,-0.02,N/A,0.04,0.02,0.02,0.00,0.18,0.10,0.08,0.12,0.03,0.17,0.01,0.01,N/A,0.03,-0.00,0.02,0.11,0.11,0.03
N/A,0.15,0.66,0.08,0.17,0.10,0.16,N/A,0.12,0.66,0.30,0.63,0.17,0.34,0.57,0.16,0.35,0.20,0.49,0.54,0.05,1,0.07,0.05,0.12,0.07,N/A,0.39,N/A,0.05,0.30,0.19,0.58,N/A,0.13,0.37,0.64,0.54,0.31,0.60,0.25,N/A,0.34,0.18,0.34,0.57,0.51,0.05,N/A,0.33,0.11,0.18,0.58,0.45,0.37,N/A,0.06,N/A,0.00,0.08,0.15,0.18,0.18,0.30,0.11,0.06,0.47,0.52,0.58,N/A,0.07,0.12,0.15,0.12,0.49,0.38,0.40,0.08,0.32,N/A,0.17,0.24,0.60,0.58,0.06,0.17,0.37,0.29,N/A,0.23,N/A,N/A,0.08,N/A,0.60,0.49,0.03,N/A,0.22,0.23,0.12,0.13,0.31,0.48,0.44,0.47,0.17,0.61,0.16,0.05,N/A,0.17,0.08,0.23,0.48,0.45,0.27
N/A,0.08,0.04,-0.01,0.04,-0.00,0.01,N/A,0.10,0.05,-0.05,0.11,0.05,0.04,-0.01,-0.01,0.09,0.10,0.10,0.04,-0.02,0.07,1,0.01,-0.00,0.05,N/A,0.01,N/A,0.00,-0.00,0.01,0.06,N/A,-0.00,0.02,0.09,0.10,0.01,0.11,0.02,N/A,0.06,0.02,0.06,0.08,0.04,-0.01,N/A,0.02,0.04,0.03,0.12,0.03,0.08,N/A,-0.05,N/A,0.04,0.06,-0.01,-0.00,0.03,0.06,0.01,0.03,0.05,0.10,-0.00,N/A,0.04,0.03,-0.03,0.07,0.11,0.18,-0.05,0.01,0.12,N/A,-0.01,0.25,0.05,-0.00,-0.05,-0.01,0.06,0.07,N/A,0.02,N/A,N/A,0.03,N/A,0.07,-0.01,-0.03,N/A,-0.01,0.01,-0.01,0.02,-0.07,0.12,0.13,0.05,-0.01,0.11,0.13,0.01,N/A,-0.01,-0.01,0.12,0.13,0.08,-0.01
N/A,-0.02,0.03,0.11,0.05,0.01,-0.01,N/A,-0.05,0.05,0.08,0.04,-0.03,0.03,0.08,0.01,-0.02,0.01,0.01,0.04,-0.01,0.05,0.01,1,-0.05,-0.01,N/A,-0.01,N/A,-0.02,0.01,-0.01,0.03,N/A,0.37,0.01,0.04,0.04,0.04,0.03,-0.01,N/A,0.04,0.02,-0.02,0.02,-0.02,0.02,N/A,-0.00,0.01,-0.01,0.04,0.10,0.02,N/A,-0.07,N/A,-0.01,0.00,0.02,0.01,-0.06,0.03,-0.01,0.00,0.05,0.05,0.07,N/A,-0.02,-0.00,0.02,-0.00,-0.01,0.03,0.05,-0.07,0.08,N/A,-0.02,-0.03,0.02,0.07,0.03,-0.02,0.02,-0.01,N/A,0.04,N/A,N/A,0.00,N/A,0.00,0.06,0.03,N/A,0.01,-0.00,-0.04,0.06,0.00,0.01,0.06,0.06,-0.02,0.03,0.06,0.00,N/A,-0.02,0.00,0.02,-0.01,-0.00,-0.01
N/A,-0.01,0.12,-0.01,-0.01,-0.01,0.11,N/A,-0.00,0.15,0.04,0.13,0.02,0.05,0.14,0.01,0.11,0.01,0.07,0.16,0.02,0.12,-0.00,-0.05,1,-0.00,N/A,0.11,N/A,0.01,0.14,0.12,0.07,N/A,0.02,0.12,0.14,0.09,0.10,0.11,0.01,N/A,0.07,-0.01,0.04,0.14,0.13,0.01,N/A,0.03,0.30,0.00,0.10,0.04,0.08,N/A,0.04,N/A,0.02,0.02,0.03,0.02,0.06,0.03,0.03,0.04,0.09,0.11,0.18,N/A,0.07,0.08,0.25,0.05,0.12,0.05,0.04,-0.04,-0.00,N/A,0.13,0.03,0.10,0.18,0.03,0.13,0.04,0.05,N/A,0.19,N/A,N/A,0.23,N/A,0.13,0.11,-0.01,N/A,0.03,-0.01,0.01,0.06,0.15,0.07,0.09,0.12,0.13,0.15,0.07,0.02,N/A,0.13,0.00,0.01,0.13,0.09,-0.00
N/A,0.01,0.05,-0.00,0.29,-0.01,0.00,N/A,0.01,0.05,0.04,0.24,0.00,-0.01,0.21,0.00,-0.01,0.07,0.06,0.07,-0.01,0.07,0.05,-0.01,-0.00,1,N/A,0.05,N/A,0.58,0.00,0.02,0.07,N/A,0.01,0.09,0.04,0.07,0.10,0.07,0.04,N/A,0.09,-0.01,0.03,0.07,0.03,0.00,N/A,0.03,-0.02,0.06,0.07,0.00,0.38,N/A,-0.06,N/A,0.09,-0.00,0.25,0.08,-0.02,0.32,-0.01,0.00,0.05,0.09,0.07,N/A,0.57,-0.01,0.00,0.10,0.04,0.03,0.10,-0.03,-0.00,N/A,0.01,0.08,0.07,0.07,0.01,0.01,0.13,0.04,N/A,0.01,N/A,N/A,-0.03,N/A,0.09,0.05,0.01,N/A,0.01,0.07,0.00,0.10,0.16,0.06,0.07,0.06,0.01,0.11,0.00,0.01,N/A,0.01,-0.00,0.06,0.04,0.04,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.11,0.41,0.06,0.06,0.24,0.10,N/A,0.17,0.46,0.24,0.43,0.11,0.22,0.40,0.04,0.18,0.14,0.49,0.36,0.08,0.39,0.01,-0.01,0.11,0.05,N/A,1,N/A,0.07,0.19,0.17,0.34,N/A,0.06,0.34,0.45,0.40,0.20,0.41,0.27,N/A,0.27,0.11,0.20,0.45,0.19,0.01,N/A,0.19,0.08,0.13,0.35,0.27,0.23,N/A,0.01,N/A,0.05,0.09,0.03,0.14,0.12,0.14,0.10,0.08,0.32,0.39,0.44,N/A,0.09,0.06,0.10,0.06,0.46,0.20,0.19,0.01,0.29,N/A,0.15,0.16,0.37,0.44,0.12,0.15,0.29,0.15,N/A,0.08,N/A,N/A,0.09,N/A,0.39,0.38,0.00,N/A,0.15,0.22,0.07,0.12,0.23,0.49,0.33,0.47,0.15,0.44,0.17,0.05,N/A,0.15,0.06,0.18,0.46,0.25,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
