0.17,0.43,0.37,0.51,0.59,0.18,0.30,0.04,0.62,0.23,0.29,0.43,0.28,0.56,0.10,0.23,0.24,0.28,0.42,0.44,0.60,0.32,0.57,0.29,0.32,0.36,0.35,0.53,0.58,0.22,0.28,0.30,0.21,0.25,0.41,0.30,0.65,0.11,1,0.47,0.15,0.39,0.32,0.28,0.60,0.46,0.63,0.14,0.28,0.25
0.06,0.42,0.16,0.75,0.63,0.13,0.31,0.09,0.72,0.51,0.62,0.52,0.39,0.60,0.16,0.25,0.17,0.68,0.54,0.42,0.63,0.57,0.51,0.19,0.21,0.69,0.28,0.51,0.80,0.43,0.59,0.34,0.12,0.29,0.77,0.38,0.64,0.36,0.47,1,0.43,0.68,0.52,0.53,0.69,0.66,0.70,0.09,0.21,0.57
0.06,0.17,0.09,0.46,0.26,0.05,0.06,0.04,0.31,0.40,0.56,0.21,0.14,0.22,0.12,0.07,0.11,0.54,0.23,0.16,0.26,0.47,0.24,0.11,0.09,0.49,0.20,0.25,0.37,0.47,0.53,0.12,0.01,0.06,0.52,0.17,0.29,0.28,0.15,0.43,1,0.56,0.17,0.38,0.29,0.47,0.30,0.05,0.08,0.54
0.06,0.39,0.17,0.69,0.47,0.19,0.25,0.05,0.56,0.59,0.74,0.39,0.34,0.48,0.17,0.21,0.12,0.70,0.39,0.34,0.47,0.57,0.43,0.21,0.16,0.74,0.27,0.45,0.64,0.48,0.73,0.26,0.11,0.27,0.74,0.32,0.49,0.46,0.39,0.68,0.56,1,0.39,0.55,0.52,0.88,0.52,0.07,0.17,0.91
0.07,0.37,0.11,0.51,0.59,0.07,0.23,0.16,0.60,0.35,0.37,0.43,0.52,0.56,0.18,0.23,0.21,0.43,0.49,0.36,0.54,0.31,0.42,0.17,0.22,0.40,0.17,0.50,0.61,0.17,0.34,0.27,0.16,0.33,0.41,0.31,0.52,0.12,0.32,0.52,0.17,0.39,1,0.24,0.63,0.40,0.62,0.10,0.18,0.30
0.07,0.35,0.16,0.49,0.37,0.08,0.18,-0.00,0.44,0.45,0.53,0.32,0.26,0.39,0.14,0.16,0.11,0.55,0.30,0.31,0.37,0.39,0.37,0.17,0.09,0.56,0.21,0.34,0.50,0.32,0.51,0.19,0.03,0.14,0.61,0.21,0.43,0.39,0.28,0.53,0.38,0.55,0.24,1,0.40,0.53,0.40,0.09,0.11,0.45
0.11,0.49,0.21,0.73,0.96,0.17,0.34,0.06,0.96,0.37,0.47,0.62,0.60,0.84,0.19,0.35,0.27,0.51,0.60,0.52,0.95,0.43,0.71,0.31,0.37,0.53,0.39,0.76,0.87,0.29,0.43,0.43,0.23,0.34,0.57,0.38,0.86,0.23,0.60,0.69,0.29,0.52,0.63,0.40,1,0.55,0.98,0.16,0.34,0.39
0.07,0.42,0.21,0.68,0.52,0.23,0.30,0.07,0.58,0.53,0.75,0.41,0.36,0.54,0.14,0.23,0.16,0.66,0.41,0.38,0.50,0.55,0.50,0.28,0.18,0.71,0.29,0.50,0.64,0.46,0.69,0.31,0.12,0.25,0.71,0.34,0.55,0.44,0.46,0.66,0.47,0.88,0.40,0.53,0.55,1,0.55,0.12,0.20,0.60
0.12,0.50,0.23,0.73,0.95,0.18,0.33,0.07,0.96,0.37,0.47,0.62,0.61,0.84,0.19,0.35,0.25,0.51,0.60,0.52,0.95,0.44,0.72,0.33,0.38,0.53,0.42,0.75,0.88,0.30,0.43,0.41,0.22,0.34,0.58,0.38,0.86,0.24,0.63,0.70,0.30,0.52,0.62,0.40,0.98,0.55,1,0.17,0.33,0.39
0.01,0.15,0.07,0.15,0.17,0.10,0.03,0.02,0.17,0.06,0.10,0.15,0.05,0.18,0.03,0.06,0.04,0.13,0.10,0.13,0.17,0.18,0.22,0.15,0.07,0.14,0.10,0.20,0.14,0.03,0.04,0.20,0.05,0.15,0.14,0.09,0.21,0.03,0.14,0.09,0.05,0.07,0.10,0.09,0.16,0.12,0.17,1,0.08,0.02
0.03,0.22,0.16,0.27,0.35,0.10,0.10,0.04,0.35,0.09,0.12,0.35,0.13,0.35,0.05,0.08,0.09,0.14,0.14,0.16,0.36,0.09,0.37,0.24,0.21,0.18,0.19,0.35,0.29,0.10,0.08,0.29,0.13,0.14,0.17,0.05,0.37,0.08,0.28,0.21,0.08,0.17,0.18,0.11,0.34,0.20,0.33,0.08,1,0.11
0.04,0.28,0.09,0.55,0.34,0.11,0.15,0.03,0.43,0.53,0.58,0.29,0.25,0.34,0.17,0.14,0.07,0.59,0.29,0.25,0.35,0.48,0.27,0.12,0.11,0.61,0.20,0.31,0.52,0.39,0.62,0.15,0.08,0.22,0.62,0.23,0.33,0.38,0.25,0.57,0.54,0.91,0.30,0.45,0.39,0.60,0.39,0.02,0.11,1
