0.26,0.45,0.23,0.02,0.01,0.08,0.08,0.33,0.12,0.02,1,N/A,N/A,0.03,0.03,0.09,0.26,0.08,0.38,0.13,N/A,0.13,0.15,0.33,0.03,0.15,-0.02,0.17,0.09,0.36,0.05,0.11,0.12,0.41,0.04,0.24,0.38,0.18,N/A,0.18,0.09,0.15,0.34,0.16,0.15,0.43,0.32,0.38,0.11,N/A,0.05,0.25,0.23,0.17,N/A,0.26,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,0.26,0.14,0.04,0.04,0.04,0.20,0.03,0.23,0.05,0.03,N/A,N/A,1,0.21,0.03,0.09,0.08,0.20,0.05,N/A,0.12,0.12,0.07,0.07,0.06,0.03,0.16,0.33,0.23,0.06,0.15,0.02,0.06,0.02,0.19,0.04,0.02,N/A,0.12,0.05,0.05,0.13,0.02,0.06,0.27,0.11,0.15,0.16,N/A,0.30,-0.02,0.02,0.10,N/A,0.12,0.20
0.20,0.18,0.15,0.02,0.19,0.04,0.10,0.03,0.02,-0.11,0.03,N/A,N/A,0.21,1,-0.05,0.08,0.06,0.18,0.02,N/A,0.06,0.08,-0.01,0.01,0.11,0.07,0.20,0.06,0.16,0.03,0.06,0.08,-0.08,0.02,0.08,0.14,-0.08,N/A,0.19,0.13,0.17,0.18,0.04,0.02,0.10,-0.06,0.05,0.17,N/A,0.09,0.12,0.11,0.11,N/A,-0.04,0.01
0.04,0.23,0.01,-0.03,-0.05,0.00,0.01,-0.02,0.13,0.07,0.09,N/A,N/A,0.03,-0.05,1,-0.01,0.05,0.17,-0.15,N/A,0.08,0.10,0.13,0.03,0.03,-0.12,-0.02,0.04,0.24,0.02,0.00,0.06,0.05,0.07,0.07,-0.01,-0.01,N/A,0.00,0.10,0.02,0.06,-0.01,0.11,0.22,0.09,0.25,0.10,N/A,0.03,0.08,-0.12,0.07,N/A,0.04,0.00
0.21,0.24,0.23,0.03,0.00,0.23,0.03,0.09,0.13,0.07,0.26,N/A,N/A,0.09,0.08,-0.01,1,0.10,0.23,0.14,N/A,-0.03,0.19,0.52,-0.00,0.12,-0.07,0.13,0.01,0.22,-0.00,0.08,-0.02,0.57,0.08,0.13,0.60,0.09,N/A,0.09,0.08,0.10,0.25,0.09,0.21,0.19,0.35,0.25,0.14,N/A,-0.01,0.21,0.06,0.27,N/A,0.32,0.03
0.19,0.16,0.07,-0.06,0.07,0.16,-0.05,-0.06,0.03,-0.01,0.08,N/A,N/A,0.08,0.06,0.05,0.10,1,0.17,0.13,N/A,0.15,0.04,0.06,0.01,0.07,0.01,0.05,0.13,0.20,0.02,0.03,0.01,0.12,0.03,0.07,0.12,0.05,N/A,0.12,0.01,0.23,0.03,0.01,0.10,0.14,0.13,0.11,0.17,N/A,0.06,0.19,0.22,0.08,N/A,0.07,-0.03
0.32,0.77,0.21,0.32,0.14,0.36,0.43,0.32,0.41,0.08,0.38,N/A,N/A,0.20,0.18,0.17,0.23,0.17,1,0.24,N/A,0.23,0.36,0.36,0.26,0.34,0.14,0.77,0.34,0.79,0.25,0.37,0.20,0.29,0.16,0.58,0.31,0.27,N/A,0.50,0.49,0.37,0.37,0.46,0.24,0.81,0.28,0.59,0.17,N/A,0.27,0.27,0.18,0.47,N/A,0.28,0.40
0.40,0.32,0.48,0.05,0.05,0.14,0.07,0.06,0.16,0.04,0.13,N/A,N/A,0.05,0.02,-0.15,0.14,0.13,0.24,1,N/A,0.10,0.11,0.14,-0.05,0.10,0.01,0.24,0.06,0.21,-0.04,0.08,-0.07,0.11,0.12,0.12,0.31,0.29,N/A,0.24,0.16,0.60,0.34,0.14,0.15,0.21,0.24,0.24,0.04,N/A,0.09,0.42,0.41,0.23,N/A,0.16,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.21,-0.01,0.01,0.13,0.06,-0.04,0.14,0.07,0.03,0.13,N/A,N/A,0.12,0.06,0.08,-0.03,0.15,0.23,0.10,N/A,1,0.06,-0.00,-0.02,0.10,-0.04,0.15,0.16,0.26,-0.01,-0.04,0.01,0.02,0.11,0.05,0.05,-0.07,N/A,0.13,0.01,0.05,0.16,-0.03,0.01,0.21,0.09,0.18,0.08,N/A,0.14,0.04,0.07,0.04,N/A,0.02,0.09
0.10,0.24,0.13,0.01,0.11,0.07,0.16,0.05,0.37,0.02,0.15,N/A,N/A,0.12,0.08,0.10,0.19,0.04,0.36,0.11,N/A,0.06,1,0.33,0.16,0.08,0.02,0.30,0.30,0.26,0.09,0.13,0.12,0.17,0.17,0.17,0.32,-0.11,N/A,0.10,0.32,0.16,0.20,0.07,0.31,0.32,0.27,0.16,0.08,N/A,0.21,0.31,-0.04,0.24,N/A,0.20,0.30
0.43,0.41,0.25,0.04,0.03,0.19,0.16,0.21,0.33,0.06,0.33,N/A,N/A,0.07,-0.01,0.13,0.52,0.06,0.36,0.14,N/A,-0.00,0.33,1,0.03,0.19,0.09,0.15,0.33,0.31,0.01,0.18,0.09,0.64,0.23,0.26,0.57,0.14,N/A,0.11,0.25,0.04,0.21,0.18,0.40,0.46,0.35,0.26,0.05,N/A,0.17,0.35,0.05,0.27,N/A,0.42,0.06
-0.01,0.14,0.01,0.23,-0.01,0.02,0.59,0.06,0.15,0.05,0.03,N/A,N/A,0.07,0.01,0.03,-0.00,0.01,0.26,-0.05,N/A,-0.02,0.16,0.03,1,0.01,0.01,0.36,0.23,0.11,0.97,0.62,0.08,0.01,0.05,0.63,0.00,-0.02,N/A,0.59,0.35,-0.01,-0.01,0.38,0.01,0.30,0.00,0.06,0.05,N/A,0.03,-0.01,-0.01,0.22,N/A,0.03,0.58
0.16,0.29,0.07,0.04,-0.02,0.52,0.11,0.19,0.26,0.05,0.15,N/A,N/A,0.06,0.11,0.03,0.12,0.07,0.34,0.10,N/A,0.10,0.08,0.19,0.01,1,-0.02,0.26,0.15,0.21,0.03,0.02,0.07,0.11,0.18,0.10,0.27,0.20,N/A,0.37,0.24,0.18,0.25,0.12,0.21,0.33,0.12,0.22,0.07,N/A,0.22,0.11,-0.07,0.21,N/A,0.08,0.21
0.03,0.05,-0.07,-0.01,0.21,-0.01,0.01,-0.01,-0.07,-0.01,-0.02,N/A,N/A,0.03,0.07,-0.12,-0.07,0.01,0.14,0.01,N/A,-0.04,0.02,0.09,0.01,-0.02,1,0.14,-0.06,0.13,-0.00,0.02,0.02,0.04,0.02,0.04,-0.04,-0.13,N/A,-0.03,0.05,-0.02,-0.03,-0.04,-0.07,0.07,-0.08,0.02,-0.01,N/A,0.06,-0.06,0.09,0.00,N/A,-0.07,-0.01
0.19,0.33,0.19,0.51,0.08,0.22,0.50,0.16,0.36,0.00,0.17,N/A,N/A,0.16,0.20,-0.02,0.13,0.05,0.77,0.24,N/A,0.15,0.30,0.15,0.36,0.26,0.14,1,0.26,0.36,0.34,0.37,0.08,0.10,0.04,0.43,0.17,0.28,N/A,0.53,0.36,0.37,0.19,0.56,0.16,0.44,0.17,0.28,0.04,N/A,0.24,0.15,0.10,0.32,N/A,0.12,0.54
0.07,0.31,0.17,0.08,0.08,0.15,0.42,0.17,0.57,0.05,0.09,N/A,N/A,0.33,0.06,0.04,0.01,0.13,0.34,0.06,N/A,0.16,0.30,0.33,0.23,0.15,-0.06,0.26,1,0.28,0.23,0.37,0.11,0.13,0.28,0.40,0.09,0.15,N/A,0.22,0.38,0.12,0.06,0.17,0.15,0.49,0.22,0.04,0.10,N/A,0.28,0.17,-0.01,0.28,N/A,0.23,0.24
0.21,0.83,0.18,0.13,0.13,0.33,0.31,0.34,0.26,0.12,0.36,N/A,N/A,0.23,0.16,0.24,0.22,0.20,0.79,0.21,N/A,0.26,0.26,0.31,0.11,0.21,0.13,0.36,0.28,1,0.11,0.31,0.27,0.24,0.24,0.53,0.25,0.16,N/A,0.30,0.48,0.30,0.29,0.25,0.17,0.78,0.26,0.65,0.27,N/A,0.25,0.24,0.18,0.44,N/A,0.31,0.19
0.02,0.17,0.04,0.23,0.01,0.01,0.63,0.04,0.14,0.01,0.05,N/A,N/A,0.06,0.03,0.02,-0.00,0.02,0.25,-0.04,N/A,-0.01,0.09,0.01,0.97,0.03,-0.00,0.34,0.23,0.11,1,0.68,0.02,-0.01,0.04,0.69,-0.00,-0.02,N/A,0.65,0.33,-0.01,0.01,0.40,-0.02,0.30,-0.01,0.06,0.04,N/A,-0.00,-0.02,0.05,0.24,N/A,0.03,0.58
0.06,0.37,0.19,0.36,0.03,0.12,0.83,0.06,0.38,0.08,0.11,N/A,N/A,0.15,0.06,0.00,0.08,0.03,0.37,0.08,N/A,-0.04,0.13,0.18,0.62,0.02,0.02,0.37,0.37,0.31,0.68,1,0.11,0.08,0.08,0.95,0.03,0.09,N/A,0.50,0.49,-0.00,0.05,0.54,0.09,0.45,0.10,0.20,0.21,N/A,0.09,0.12,0.18,0.35,N/A,0.18,0.63
0.06,0.20,0.01,0.02,0.02,0.18,0.10,0.04,0.14,0.00,0.12,N/A,N/A,0.02,0.08,0.06,-0.02,0.01,0.20,-0.07,N/A,0.01,0.12,0.09,0.08,0.07,0.02,0.08,0.11,0.27,0.02,0.11,1,0.04,0.09,0.15,-0.05,0.05,N/A,0.06,0.29,-0.09,0.07,0.04,0.09,0.26,0.05,0.14,0.64,N/A,0.23,0.11,-0.07,0.17,N/A,0.04,0.12
0.47,0.33,0.20,0.01,0.09,0.10,0.06,0.25,0.23,0.08,0.41,N/A,N/A,0.06,-0.08,0.05,0.57,0.12,0.29,0.11,N/A,0.02,0.17,0.64,0.01,0.11,0.04,0.10,0.13,0.24,-0.01,0.08,0.04,1,0.14,0.18,0.58,0.20,N/A,0.06,0.07,0.08,0.35,0.10,0.40,0.36,0.37,0.30,0.06,N/A,0.14,0.29,0.08,0.23,N/A,0.40,-0.07
0.09,0.27,0.02,-0.04,0.15,0.17,0.12,0.26,0.20,0.14,0.04,N/A,N/A,0.02,0.02,0.07,0.08,0.03,0.16,0.12,N/A,0.11,0.17,0.23,0.05,0.18,0.02,0.04,0.28,0.24,0.04,0.08,0.09,0.14,1,0.14,0.24,-0.12,N/A,0.15,0.12,0.10,0.26,-0.06,0.23,0.25,0.24,0.13,0.11,N/A,0.05,0.17,0.07,0.14,N/A,0.23,0.04
0.15,0.60,0.23,0.36,0.07,0.20,0.81,0.17,0.42,0.09,0.24,N/A,N/A,0.19,0.08,0.07,0.13,0.07,0.58,0.12,N/A,0.05,0.17,0.26,0.63,0.10,0.04,0.43,0.40,0.53,0.69,0.95,0.15,0.18,0.14,1,0.13,0.14,N/A,0.57,0.53,0.08,0.17,0.56,0.12,0.66,0.17,0.38,0.23,N/A,0.13,0.17,0.22,0.42,N/A,0.25,0.63
0.52,0.41,0.42,0.03,0.03,0.21,0.07,0.19,0.30,0.07,0.38,N/A,N/A,0.04,0.14,-0.01,0.60,0.12,0.31,0.31,N/A,0.05,0.32,0.57,0.00,0.27,-0.04,0.17,0.09,0.25,-0.00,0.03,-0.05,0.58,0.24,0.13,1,0.20,N/A,0.14,0.14,0.26,0.47,0.17,0.26,0.36,0.50,0.26,0.04,N/A,0.15,0.42,0.13,0.22,N/A,0.38,0.06
0.15,0.23,0.28,0.31,0.10,0.18,0.14,0.16,0.18,-0.05,0.18,N/A,N/A,0.02,-0.08,-0.01,0.09,0.05,0.27,0.29,N/A,-0.07,-0.11,0.14,-0.02,0.20,-0.13,0.28,0.15,0.16,-0.02,0.09,0.05,0.20,-0.12,0.14,0.20,1,N/A,0.20,0.11,0.10,0.01,0.33,0.16,0.27,0.21,0.15,0.05,N/A,0.20,0.16,0.07,0.14,N/A,0.13,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.18,0.33,0.16,0.11,0.11,0.35,0.42,0.15,0.24,0.01,0.18,N/A,N/A,0.12,0.19,0.00,0.09,0.12,0.50,0.24,N/A,0.13,0.10,0.11,0.59,0.37,-0.03,0.53,0.22,0.30,0.65,0.50,0.06,0.06,0.15,0.57,0.14,0.20,N/A,1,0.39,0.24,0.18,0.30,0.16,0.40,0.07,0.26,0.15,N/A,0.12,0.15,0.09,0.51,N/A,0.14,0.42
0.08,0.38,0.05,0.06,-0.03,0.44,0.51,0.07,0.34,0.12,0.09,N/A,N/A,0.05,0.13,0.10,0.08,0.01,0.49,0.16,N/A,0.01,0.32,0.25,0.35,0.24,0.05,0.36,0.38,0.48,0.33,0.49,0.29,0.07,0.12,0.53,0.14,0.11,N/A,0.39,1,0.30,0.12,0.26,0.19,0.49,0.16,0.22,0.33,N/A,0.22,0.17,0.02,0.71,N/A,0.16,0.31
0.31,0.30,0.29,0.00,0.06,0.15,0.08,0.03,0.11,-0.01,0.15,N/A,N/A,0.05,0.17,0.02,0.10,0.23,0.37,0.60,N/A,0.05,0.16,0.04,-0.01,0.18,-0.02,0.37,0.12,0.30,-0.01,-0.00,-0.09,0.08,0.10,0.08,0.26,0.10,N/A,0.24,0.30,1,0.25,0.13,0.04,0.21,0.26,0.22,0.13,N/A,0.04,0.31,0.25,0.28,N/A,0.11,0.04
0.49,0.48,0.29,0.01,0.15,0.12,0.09,0.18,0.32,0.05,0.34,N/A,N/A,0.13,0.18,0.06,0.25,0.03,0.37,0.34,N/A,0.16,0.20,0.21,-0.01,0.25,-0.03,0.19,0.06,0.29,0.01,0.05,0.07,0.35,0.26,0.17,0.47,0.01,N/A,0.18,0.12,0.25,1,0.10,0.23,0.48,0.35,0.28,0.10,N/A,0.19,0.51,0.28,0.16,N/A,0.30,0.17
0.18,0.34,0.20,0.84,0.01,0.17,0.72,0.08,0.38,-0.01,0.16,N/A,N/A,0.02,0.04,-0.01,0.09,0.01,0.46,0.14,N/A,-0.03,0.07,0.18,0.38,0.12,-0.04,0.56,0.17,0.25,0.40,0.54,0.04,0.10,-0.06,0.56,0.17,0.33,N/A,0.30,0.26,0.13,0.10,1,0.05,0.40,0.16,0.19,0.03,N/A,0.18,0.15,0.12,0.18,N/A,0.10,0.62
0.37,0.18,0.19,0.04,0.08,0.25,0.05,0.12,0.14,-0.00,0.15,N/A,N/A,0.06,0.02,0.11,0.21,0.10,0.24,0.15,N/A,0.01,0.31,0.40,0.01,0.21,-0.07,0.16,0.15,0.17,-0.02,0.09,0.09,0.40,0.23,0.12,0.26,0.16,N/A,0.16,0.19,0.04,0.23,0.05,1,0.22,0.12,0.11,0.16,N/A,0.09,0.49,-0.12,0.22,N/A,0.12,0.04
0.36,0.87,0.32,0.18,0.17,0.28,0.51,0.30,0.63,0.12,0.43,N/A,N/A,0.27,0.10,0.22,0.19,0.14,0.81,0.21,N/A,0.21,0.32,0.46,0.30,0.33,0.07,0.44,0.49,0.78,0.30,0.45,0.26,0.36,0.25,0.66,0.36,0.27,N/A,0.40,0.49,0.21,0.48,0.40,0.22,1,0.36,0.59,0.22,N/A,0.39,0.34,0.19,0.42,N/A,0.40,0.42
0.25,0.33,0.20,0.03,0.08,0.19,0.19,0.13,0.39,0.11,0.32,N/A,N/A,0.11,-0.06,0.09,0.35,0.13,0.28,0.24,N/A,0.09,0.27,0.35,0.00,0.12,-0.08,0.17,0.22,0.26,-0.01,0.10,0.05,0.37,0.24,0.17,0.50,0.21,N/A,0.07,0.16,0.26,0.35,0.16,0.12,0.36,1,0.31,0.19,N/A,0.21,0.41,0.11,0.17,N/A,0.48,0.09
0.28,0.66,0.17,0.07,-0.09,0.25,0.15,0.32,0.18,0.12,0.38,N/A,N/A,0.15,0.05,0.25,0.25,0.11,0.59,0.24,N/A,0.18,0.16,0.26,0.06,0.22,0.02,0.28,0.04,0.65,0.06,0.20,0.14,0.30,0.13,0.38,0.26,0.15,N/A,0.26,0.22,0.22,0.28,0.19,0.11,0.59,0.31,1,0.10,N/A,0.22,0.16,0.18,0.38,N/A,0.34,0.15
0.08,0.21,-0.02,-0.01,0.09,0.28,0.17,0.01,0.09,0.07,0.11,N/A,N/A,0.16,0.17,0.10,0.14,0.17,0.17,0.04,N/A,0.08,0.08,0.05,0.05,0.07,-0.01,0.04,0.10,0.27,0.04,0.21,0.64,0.06,0.11,0.23,0.04,0.05,N/A,0.15,0.33,0.13,0.10,0.03,0.16,0.22,0.19,0.10,1,N/A,0.02,0.21,-0.03,0.25,N/A,0.08,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,0.27,0.02,0.05,0.04,0.06,0.16,-0.01,0.43,0.04,0.05,N/A,N/A,0.30,0.09,0.03,-0.01,0.06,0.27,0.09,N/A,0.14,0.21,0.17,0.03,0.22,0.06,0.24,0.28,0.25,-0.00,0.09,0.23,0.14,0.05,0.13,0.15,0.20,N/A,0.12,0.22,0.04,0.19,0.18,0.09,0.39,0.21,0.22,0.02,N/A,1,0.13,-0.11,0.09,N/A,0.03,0.24
0.52,0.37,0.38,0.03,0.24,0.18,0.10,0.03,0.24,0.02,0.25,N/A,N/A,-0.02,0.12,0.08,0.21,0.19,0.27,0.42,N/A,0.04,0.31,0.35,-0.01,0.11,-0.06,0.15,0.17,0.24,-0.02,0.12,0.11,0.29,0.17,0.17,0.42,0.16,N/A,0.15,0.17,0.31,0.51,0.15,0.49,0.34,0.41,0.16,0.21,N/A,0.13,1,0.18,0.22,N/A,0.32,0.13
0.31,0.34,0.37,0.05,0.02,-0.05,0.16,0.04,0.06,0.06,0.23,N/A,N/A,0.02,0.11,-0.12,0.06,0.22,0.18,0.41,N/A,0.07,-0.04,0.05,-0.01,-0.07,0.09,0.10,-0.01,0.18,0.05,0.18,-0.07,0.08,0.07,0.22,0.13,0.07,N/A,0.09,0.02,0.25,0.28,0.12,-0.12,0.19,0.11,0.18,-0.03,N/A,-0.11,0.18,1,0.09,N/A,0.16,0.06
0.19,0.39,0.07,0.03,0.01,0.45,0.34,0.23,0.24,0.13,0.17,N/A,N/A,0.10,0.11,0.07,0.27,0.08,0.47,0.23,N/A,0.04,0.24,0.27,0.22,0.21,0.00,0.32,0.28,0.44,0.24,0.35,0.17,0.23,0.14,0.42,0.22,0.14,N/A,0.51,0.71,0.28,0.16,0.18,0.22,0.42,0.17,0.38,0.25,N/A,0.09,0.22,0.09,1,N/A,0.44,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.19,0.37,0.22,0.07,-0.02,0.16,0.21,0.30,0.32,0.47,0.26,N/A,N/A,0.12,-0.04,0.04,0.32,0.07,0.28,0.16,N/A,0.02,0.20,0.42,0.03,0.08,-0.07,0.12,0.23,0.31,0.03,0.18,0.04,0.40,0.23,0.25,0.38,0.13,N/A,0.14,0.16,0.11,0.30,0.10,0.12,0.40,0.48,0.34,0.08,N/A,0.03,0.32,0.16,0.44,N/A,1,0.05
0.02,0.30,0.13,0.56,-0.07,0.04,0.69,0.01,0.44,0.03,0.02,N/A,N/A,0.20,0.01,0.00,0.03,-0.03,0.40,0.12,N/A,0.09,0.30,0.06,0.58,0.21,-0.01,0.54,0.24,0.19,0.58,0.63,0.12,-0.07,0.04,0.63,0.06,0.04,N/A,0.42,0.31,0.04,0.17,0.62,0.04,0.42,0.09,0.15,0.07,N/A,0.24,0.13,0.06,0.18,N/A,0.05,1
