0.14,0.24,0.16,0.79,0.32,0.09,0.06,0.09,0.39,0.75,1,0.07,0.12,0.18,-0.00,0.10,0.29,0.84,0.21,0.21,0.34,0.77,0.17,0.05,0.27,0.80,0.20,0.17,0.42,0.70,0.83,0.14,-0.02,0.10,0.83,0.41,0.18,0.83,0.16,0.61,0.77,0.74,0.12,0.75,0.37,0.57,0.37,0.19,0.18,0.81
0.05,0.21,0.17,0.29,0.28,0.17,0.09,-0.00,0.44,0.11,0.07,1,0.20,0.17,0.20,-0.06,0.12,0.10,0.20,0.11,0.37,0.06,0.12,0.02,0.27,0.09,0.17,0.26,0.21,0.13,0.26,0.08,0.15,0.12,0.14,0.16,0.13,0.09,0.13,0.22,0.09,0.21,0.25,0.31,0.44,0.16,0.39,0.12,0.36,0.23
-0.01,0.10,0.04,0.25,0.32,0.23,0.13,0.08,0.26,0.15,0.12,0.20,1,0.17,0.05,0.22,0.06,0.11,0.23,0.34,0.33,0.17,0.26,0.26,0.14,0.09,0.16,0.21,0.24,0.21,0.18,0.12,0.16,0.18,0.09,0.10,0.24,0.09,0.20,0.11,0.13,0.20,0.46,0.18,0.38,0.16,0.39,0.15,0.21,0.20
0.16,0.34,0.22,0.36,0.62,0.09,0.19,0.19,0.42,0.18,0.18,0.17,0.17,1,0.12,0.31,0.29,0.19,0.31,0.44,0.57,0.17,0.33,0.29,0.46,0.17,0.16,0.28,0.26,0.22,0.22,0.45,0.29,0.20,0.14,0.34,0.31,0.15,0.25,0.17,0.15,0.13,0.31,0.12,0.48,0.10,0.44,0.33,0.13,0.15
0.09,0.08,0.32,0.17,0.17,0.01,0.03,-0.02,0.36,0.08,-0.00,0.20,0.05,0.12,1,0.16,0.04,0.01,0.18,0.08,0.29,0.03,0.15,0.19,0.22,0.02,0.09,0.09,0.11,0.08,0.19,0.09,0.15,0.09,0.07,0.08,0.13,0.08,0.22,0.10,0.03,0.13,0.23,0.00,0.26,0.18,0.32,0.09,0.28,0.01
0.05,0.13,0.08,0.21,0.31,0.41,0.25,0.05,0.25,0.25,0.10,-0.06,0.22,0.31,0.16,1,0.26,0.12,0.26,0.22,0.38,0.12,0.24,0.25,0.33,0.15,0.17,0.12,0.20,0.15,0.14,0.30,0.15,0.13,0.15,0.24,0.22,0.23,0.10,0.15,0.10,0.05,0.30,0.03,0.31,0.05,0.31,0.27,0.16,0.05
0.10,0.33,0.13,0.37,0.45,0.14,0.21,0.00,0.37,0.29,0.29,0.12,0.06,0.29,0.04,0.26,1,0.29,0.32,0.22,0.38,0.26,0.21,0.11,0.35,0.31,0.24,0.23,0.34,0.27,0.26,0.22,0.06,0.22,0.30,0.41,0.21,0.26,0.13,0.38,0.21,0.19,0.32,0.24,0.45,0.14,0.43,0.24,0.08,0.22
0.11,0.24,0.12,0.76,0.29,0.16,0.12,0.11,0.42,0.67,0.84,0.10,0.11,0.19,0.01,0.12,0.29,1,0.28,0.26,0.35,0.79,0.18,0.01,0.25,0.80,0.21,0.24,0.52,0.62,0.70,0.13,0.02,0.10,0.75,0.42,0.20,0.76,0.16,0.72,0.67,0.63,0.16,0.72,0.42,0.45,0.43,0.20,0.17,0.77
0.10,0.36,0.26,0.39,0.41,0.32,0.29,0.17,0.53,0.20,0.21,0.20,0.23,0.31,0.18,0.26,0.32,0.28,1,0.32,0.47,0.18,0.42,0.35,0.28,0.17,0.26,0.38,0.33,0.19,0.21,0.22,0.22,0.31,0.18,0.36,0.40,0.19,0.24,0.27,0.13,0.23,0.36,0.22,0.54,0.19,0.54,0.29,0.12,0.24
0.06,0.39,0.19,0.39,0.51,0.15,0.20,0.22,0.39,0.24,0.21,0.11,0.34,0.44,0.08,0.22,0.22,0.26,0.32,1,0.53,0.26,0.32,0.23,0.47,0.21,0.28,0.23,0.29,0.21,0.19,0.44,0.24,0.32,0.18,0.36,0.31,0.16,0.36,0.21,0.20,0.24,0.42,0.20,0.50,0.20,0.50,0.37,0.20,0.24
0.35,0.56,0.51,0.65,0.86,0.26,0.28,0.24,0.82,0.33,0.34,0.37,0.33,0.57,0.29,0.38,0.38,0.35,0.47,0.53,1,0.32,0.52,0.41,0.59,0.32,0.59,0.50,0.47,0.33,0.40,0.57,0.41,0.41,0.33,0.40,0.50,0.33,0.50,0.40,0.29,0.37,0.45,0.35,0.86,0.33,0.87,0.46,0.44,0.33
0.17,0.19,0.08,0.76,0.27,0.11,0.02,0.06,0.39,0.63,0.77,0.06,0.17,0.17,0.03,0.12,0.26,0.79,0.18,0.26,0.32,1,0.18,0.09,0.27,0.86,0.16,0.17,0.36,0.58,0.67,0.18,-0.04,0.12,0.71,0.36,0.18,0.73,0.12,0.57,0.65,0.69,0.23,0.59,0.39,0.50,0.37,0.16,0.17,0.81
0.12,0.40,0.24,0.39,0.44,0.12,0.30,0.13,0.46,0.14,0.17,0.12,0.26,0.33,0.15,0.24,0.21,0.18,0.42,0.32,0.52,0.18,1,0.65,0.37,0.17,0.29,0.17,0.37,0.14,0.21,0.33,0.25,0.23,0.12,0.25,0.99,0.13,0.33,0.26,0.09,0.19,0.31,0.16,0.63,0.17,0.54,0.26,0.29,0.15
0.17,0.27,0.18,0.26,0.38,0.02,0.21,0.07,0.33,0.13,0.05,0.02,0.26,0.29,0.19,0.25,0.11,0.01,0.35,0.23,0.41,0.09,0.65,1,0.30,0.06,0.19,0.15,0.16,0.02,0.08,0.24,0.31,0.33,0.03,0.18,0.52,0.07,0.22,0.09,0.03,0.11,0.28,0.07,0.45,0.13,0.45,0.27,0.18,0.04
0.18,0.43,0.16,0.41,0.60,0.24,0.27,0.10,0.43,0.32,0.27,0.27,0.14,0.46,0.22,0.33,0.35,0.25,0.28,0.47,0.59,0.27,0.37,0.30,1,0.26,0.32,0.26,0.32,0.27,0.29,0.50,0.21,0.26,0.24,0.30,0.36,0.27,0.27,0.33,0.17,0.29,0.25,0.22,0.55,0.26,0.50,0.34,0.41,0.25
0.17,0.18,0.12,0.82,0.26,0.09,0.04,0.05,0.38,0.64,0.80,0.09,0.09,0.17,0.02,0.15,0.31,0.80,0.17,0.21,0.32,0.86,0.17,0.06,0.26,1,0.18,0.17,0.44,0.60,0.70,0.12,0.01,0.09,0.80,0.37,0.17,0.76,0.12,0.62,0.72,0.64,0.20,0.65,0.37,0.42,0.36,0.10,0.11,0.82
0.31,0.50,0.41,0.41,0.51,0.09,0.25,0.20,0.45,0.10,0.20,0.17,0.16,0.16,0.09,0.17,0.24,0.21,0.26,0.28,0.59,0.16,0.29,0.19,0.32,0.18,1,0.34,0.27,0.12,0.19,0.16,0.30,0.14,0.24,0.20,0.29,0.13,0.46,0.27,0.13,0.20,0.21,0.24,0.55,0.17,0.58,0.25,0.16,0.19
0.30,0.21,0.26,0.36,0.59,0.10,0.24,0.04,0.46,0.16,0.17,0.26,0.21,0.28,0.09,0.12,0.23,0.24,0.38,0.23,0.50,0.17,0.17,0.15,0.26,0.17,0.34,1,0.31,0.20,0.14,0.27,0.18,0.32,0.15,0.21,0.16,0.14,0.34,0.22,0.15,0.17,0.31,0.15,0.46,0.17,0.47,0.17,0.27,0.14
0.14,0.32,0.26,0.54,0.40,0.13,0.19,0.22,0.52,0.38,0.42,0.21,0.24,0.26,0.11,0.20,0.34,0.52,0.33,0.29,0.47,0.36,0.37,0.16,0.32,0.44,0.27,0.31,1,0.33,0.38,0.21,0.08,0.25,0.47,0.48,0.38,0.38,0.26,0.70,0.29,0.33,0.29,0.44,0.56,0.24,0.57,0.23,0.15,0.39
0.11,0.17,0.16,0.58,0.30,0.10,0.05,0.02,0.38,0.58,0.70,0.13,0.21,0.22,0.08,0.15,0.27,0.62,0.19,0.21,0.33,0.58,0.14,0.02,0.27,0.60,0.12,0.20,0.33,1,0.64,0.17,-0.04,0.03,0.56,0.37,0.15,0.70,0.22,0.53,0.77,0.51,0.22,0.59,0.33,0.34,0.32,0.06,0.16,0.66
0.12,0.22,0.21,0.73,0.33,0.11,0.06,0.02,0.49,0.78,0.83,0.26,0.18,0.22,0.19,0.14,0.26,0.70,0.21,0.19,0.40,0.67,0.21,0.08,0.29,0.70,0.19,0.14,0.38,0.64,1,0.11,0.01,0.16,0.73,0.29,0.22,0.82,0.19,0.55,0.72,0.73,0.21,0.70,0.42,0.60,0.40,0.09,0.26,0.73
0.10,0.34,0.18,0.35,0.51,0.27,0.27,0.20,0.40,0.10,0.14,0.08,0.12,0.45,0.09,0.30,0.22,0.13,0.22,0.44,0.57,0.18,0.33,0.24,0.50,0.12,0.16,0.27,0.21,0.17,0.11,1,0.25,0.38,0.08,0.32,0.32,0.14,0.34,0.09,0.13,0.05,0.31,0.16,0.48,0.03,0.44,0.36,0.37,0.08
0.09,0.32,0.11,0.21,0.38,0.01,0.20,0.09,0.29,-0.01,-0.02,0.15,0.16,0.29,0.15,0.15,0.06,0.02,0.22,0.24,0.41,-0.04,0.25,0.31,0.21,0.01,0.30,0.18,0.08,-0.04,0.01,0.25,1,0.24,0.01,0.12,0.22,0.02,0.19,0.03,0.01,0.06,0.27,0.09,0.30,0.06,0.31,0.27,0.15,0.04
0.03,0.47,0.02,0.27,0.39,0.06,0.17,0.01,0.38,0.13,0.10,0.12,0.18,0.20,0.09,0.13,0.22,0.10,0.31,0.32,0.41,0.12,0.23,0.33,0.26,0.09,0.14,0.32,0.25,0.03,0.16,0.38,0.24,1,0.18,0.28,0.19,0.02,0.12,0.21,0.14,0.24,0.40,0.15,0.44,0.27,0.39,0.10,0.16,0.10
0.14,0.23,0.13,0.76,0.27,0.09,0.03,0.03,0.39,0.65,0.83,0.14,0.09,0.14,0.07,0.15,0.30,0.75,0.18,0.18,0.33,0.71,0.12,0.03,0.24,0.80,0.24,0.15,0.47,0.56,0.73,0.08,0.01,0.18,1,0.38,0.13,0.72,0.16,0.64,0.61,0.61,0.12,0.66,0.39,0.43,0.42,0.10,0.11,0.75
0.04,0.29,0.16,0.59,0.42,0.19,0.15,0.24,0.45,0.33,0.41,0.16,0.10,0.34,0.08,0.24,0.41,0.42,0.36,0.36,0.40,0.36,0.25,0.18,0.30,0.37,0.20,0.21,0.48,0.37,0.29,0.32,0.12,0.28,0.38,1,0.24,0.33,0.15,0.46,0.24,0.26,0.27,0.43,0.53,0.19,0.52,0.19,0.08,0.31
0.10,0.39,0.23,0.39,0.42,0.13,0.29,0.13,0.45,0.13,0.18,0.13,0.24,0.31,0.13,0.22,0.21,0.20,0.40,0.31,0.50,0.18,0.99,0.52,0.36,0.17,0.29,0.16,0.38,0.15,0.22,0.32,0.22,0.19,0.13,0.24,1,0.13,0.32,0.27,0.10,0.19,0.29,0.17,0.62,0.17,0.52,0.24,0.28,0.17
0.06,0.16,0.13,0.71,0.28,0.14,0.05,-0.01,0.36,0.78,0.83,0.09,0.09,0.15,0.08,0.23,0.26,0.76,0.19,0.16,0.33,0.73,0.13,0.07,0.27,0.76,0.13,0.14,0.38,0.70,0.82,0.14,0.02,0.02,0.72,0.33,0.13,1,0.18,0.57,0.73,0.62,0.13,0.65,0.33,0.43,0.30,0.14,0.18,0.76
0.30,0.27,0.41,0.36,0.42,0.06,0.25,0.02,0.46,0.08,0.16,0.13,0.20,0.25,0.22,0.10,0.13,0.16,0.24,0.36,0.50,0.12,0.33,0.22,0.27,0.12,0.46,0.34,0.26,0.22,0.19,0.34,0.19,0.12,0.16,0.15,0.32,0.18,1,0.14,0.17,0.18,0.22,0.09,0.47,0.17,0.50,0.22,0.34,0.16
0.18,0.28,0.14,0.65,0.32,0.12,0.15,0.14,0.45,0.56,0.61,0.22,0.11,0.17,0.10,0.15,0.38,0.72,0.27,0.21,0.40,0.57,0.26,0.09,0.33,0.62,0.27,0.22,0.70,0.53,0.55,0.09,0.03,0.21,0.64,0.46,0.27,0.57,0.14,1,0.47,0.47,0.26,0.59,0.51,0.32,0.49,0.15,0.15,0.59
0.08,0.17,0.14,0.63,0.23,0.09,0.04,0.04,0.36,0.64,0.77,0.09,0.13,0.15,0.03,0.10,0.21,0.67,0.13,0.20,0.29,0.65,0.09,0.03,0.17,0.72,0.13,0.15,0.29,0.77,0.72,0.13,0.01,0.14,0.61,0.24,0.10,0.73,0.17,0.47,1,0.65,0.11,0.66,0.27,0.48,0.26,0.14,0.17,0.76
0.09,0.23,0.22,0.66,0.29,0.04,0.08,0.04,0.47,0.57,0.74,0.21,0.20,0.13,0.13,0.05,0.19,0.63,0.23,0.24,0.37,0.69,0.19,0.11,0.29,0.64,0.20,0.17,0.33,0.51,0.73,0.05,0.06,0.24,0.61,0.26,0.19,0.62,0.18,0.47,0.65,1,0.15,0.62,0.38,0.94,0.38,0.14,0.31,0.79
0.06,0.24,0.13,0.35,0.47,0.29,0.09,0.01,0.43,0.24,0.12,0.25,0.46,0.31,0.23,0.30,0.32,0.16,0.36,0.42,0.45,0.23,0.31,0.28,0.25,0.20,0.21,0.31,0.29,0.22,0.21,0.31,0.27,0.40,0.12,0.27,0.29,0.13,0.22,0.26,0.11,0.15,1,0.16,0.51,0.11,0.48,0.15,0.20,0.17
0.08,0.28,0.17,0.70,0.27,0.09,0.08,0.15,0.43,0.67,0.75,0.31,0.18,0.12,0.00,0.03,0.24,0.72,0.22,0.20,0.35,0.59,0.16,0.07,0.22,0.65,0.24,0.15,0.44,0.59,0.70,0.16,0.09,0.15,0.66,0.43,0.17,0.65,0.09,0.59,0.66,0.62,0.16,1,0.40,0.45,0.40,0.14,0.32,0.73
0.31,0.58,0.44,0.73,0.76,0.27,0.30,0.21,0.86,0.35,0.37,0.44,0.38,0.48,0.26,0.31,0.45,0.42,0.54,0.50,0.86,0.39,0.63,0.45,0.55,0.37,0.55,0.46,0.56,0.33,0.42,0.48,0.30,0.44,0.39,0.53,0.62,0.33,0.47,0.51,0.27,0.38,0.51,0.40,1,0.33,0.94,0.36,0.39,0.35
0.07,0.22,0.25,0.50,0.24,0.02,0.08,0.04,0.44,0.44,0.57,0.16,0.16,0.10,0.18,0.05,0.14,0.45,0.19,0.20,0.33,0.50,0.17,0.13,0.26,0.42,0.17,0.17,0.24,0.34,0.60,0.03,0.06,0.27,0.43,0.19,0.17,0.43,0.17,0.32,0.48,0.94,0.11,0.45,0.33,1,0.34,0.10,0.35,0.54
0.37,0.55,0.50,0.73,0.75,0.26,0.28,0.24,0.85,0.33,0.37,0.39,0.39,0.44,0.32,0.31,0.43,0.43,0.54,0.50,0.87,0.37,0.54,0.45,0.50,0.36,0.58,0.47,0.57,0.32,0.40,0.44,0.31,0.39,0.42,0.52,0.52,0.30,0.50,0.49,0.26,0.38,0.48,0.40,0.94,0.34,1,0.38,0.39,0.33
0.15,0.28,0.12,0.28,0.40,0.21,0.38,0.13,0.30,0.11,0.19,0.12,0.15,0.33,0.09,0.27,0.24,0.20,0.29,0.37,0.46,0.16,0.26,0.27,0.34,0.10,0.25,0.17,0.23,0.06,0.09,0.36,0.27,0.10,0.10,0.19,0.24,0.14,0.22,0.15,0.14,0.14,0.15,0.14,0.36,0.10,0.38,1,0.18,0.16
0.20,0.25,0.31,0.31,0.32,0.12,0.16,-0.04,0.42,0.17,0.18,0.36,0.21,0.13,0.28,0.16,0.08,0.17,0.12,0.20,0.44,0.17,0.29,0.18,0.41,0.11,0.16,0.27,0.15,0.16,0.26,0.37,0.15,0.16,0.11,0.08,0.28,0.18,0.34,0.15,0.17,0.31,0.20,0.32,0.39,0.35,0.39,0.18,1,0.14
0.10,0.19,0.11,0.76,0.28,0.05,0.07,0.04,0.38,0.62,0.81,0.23,0.20,0.15,0.01,0.05,0.22,0.77,0.24,0.24,0.33,0.81,0.15,0.04,0.25,0.82,0.19,0.14,0.39,0.66,0.73,0.08,0.04,0.10,0.75,0.31,0.17,0.76,0.16,0.59,0.76,0.79,0.17,0.73,0.35,0.54,0.33,0.16,0.14,1
